timestep Fx0 Fy0 Fz0 Fx1 Fy1 Fz1
9156800 30.74061182 -3.12388341 2.19245656 -21.06713280 -2.42001829 -2.59365928
9157200 27.73192480 0.00000000 0.00000000 -26.72322207 -0.95933234 -0.29373871
9157600 29.30774909 1.46536213 -0.46731657 -32.61883785 -9.37735396 6.04895831
9158000 34.67831826 -0.21862265 7.95466492 -27.66230118 0.96731916 -0.52369492
9158400 27.73192480 0.00000000 0.00000000 -29.01242673 -2.45653054 1.20476941
9158800 32.18894065 17.17312301 -0.81303457 -26.11763904 3.19350080 -11.19747702
9159200 27.68323081 0.09051067 0.00587458 -24.39044464 -4.74716063 -11.21222685
9159600 21.31808270 -2.63949455 0.40606355 -23.85649396 2.75598800 -2.04052781
9160000 30.54814672 5.41775930 1.26243202 -27.59855399 0.01470805 -0.24531304
9160400 26.67142879 3.98323846 2.19049165 -27.64362238 -0.04602184 0.04451609
9160800 26.26394694 -0.67331164 3.81870706 -25.12402581 2.66362622 0.21858604
9161200 32.07876610 5.59430134 8.73463162 -32.06042086 2.80008563 7.30438395
9161600 26.59632930 -1.37976252 -0.46938711 -27.63715400 -0.06128386 0.13424251
9162000 27.73192480 0.00000000 0.00000000 -32.45430680 3.74315288 1.96282315
9162400 26.02943104 -10.04286362 3.30014403 -26.91667739 -0.86287340 5.51293641
9162800 23.83023050 4.82548000 -3.73082248 -24.79639307 -1.49206495 -1.96737024
9163200 27.40321834 0.28948572 1.71295863 -26.79340452 -1.05560460 -2.54250522
9163600 26.70549243 0.46568064 1.42564221 -29.83331900 -2.29648372 8.93715039
9164000 28.25514728 1.56414451 1.01170639 -29.24953336 -1.83041634 -1.98376437
9164400 18.02376978 -6.64554756 -15.03337066 -24.33220829 1.88129405 0.04618438
9164800 26.18867335 -1.19799241 -1.61584761 -26.62108327 -0.44593765 -0.85747053
9165200 26.66541299 -0.46682271 -2.42703858 -26.59583546 0.63956368 35.94582896
9165600 24.51893105 -0.91987150 3.40476573 -29.11961197 1.29219569 12.37546938
9166000 25.30528742 0.41180376 -2.57673170 -25.94277711 -7.62638805 1.53965712
9166400 27.53785756 -0.46190634 -0.05291892 -24.16382989 0.73761995 1.66288430
9166800 27.71776614 0.06847028 0.04085550 -20.26798653 -6.58601682 -3.01806347
9167200 30.51373484 2.20970816 -5.36768384 -25.82419357 0.75910830 -1.02925892
9167600 25.25726312 -3.58977068 -0.13182545 -26.72951320 -2.47052614 1.89301750
9168000 27.32041866 -0.37305654 -0.05885272 -26.25074417 0.71518021 1.05516249
9168400 28.03398429 -2.01484303 -0.52346421 -27.73192480 0.00000000 0.00000000
9168800 27.61058529 -8.28153060 -4.18873326 -27.79321520 -0.30954119 1.85426715
9169200 23.08429869 -1.92528632 -3.73627191 -27.51234397 -0.68979804 -0.70952812
9169600 28.00053833 4.47393036 -3.92538453 -30.72229494 1.95328933 -2.02716085
9170000 27.47951802 -1.37486588 -0.24316907 -24.40706847 0.20513992 6.51971521
9170400 25.54289592 -2.71087180 1.65930712 -8.83532600 -6.08280231 -5.89877252
9170800 27.66343416 -0.72842852 0.80403085 -27.96394861 -0.59311203 -1.45782844
9171200 26.38810570 1.62182758 1.14665060 -26.70753363 -1.78388791 1.95375942
9171600 26.64699041 0.11893603 1.75042880 -29.68355098 -2.30737841 -3.55546220
9172000 26.56888084 -8.80784216 -4.14504520 -30.05318712 -5.37877571 2.28852243
9172400 22.95245424 2.67283587 7.40285221 -27.79997055 4.75364853 -1.09021238
9172800 28.36955650 2.86210660 -3.78935954 -23.95720687 -6.36260944 3.54240903
9173200 15.25824697 1.56749838 4.07628970 -42.54463739 9.84994010 12.09572901
9173600 27.73192480 0.00000000 0.00000000 -34.33857597 -6.08727951 -5.47820918
9174000 30.10580969 -6.51585231 -7.94210711 -28.34398010 0.92596936 0.68456901
9174400 26.38678746 1.16707679 -0.40289733 -29.57865503 0.46135700 3.06038653
9174800 41.41722679 2.32645573 11.43200808 -34.38442408 3.87754812 3.86793188
9175200 31.18988411 -2.90084461 -0.88303826 -32.99761917 -4.67992091 -1.53251100
9175600 26.90139553 -3.17589757 -0.47919565 -17.45830500 -4.14899580 3.81819335
9176000 27.83378490 2.79991983 -0.90061561 -28.18745659 3.34078638 1.58732164
9176400 27.70971513 0.03122934 -0.06770680 -31.47926426 9.93530808 3.56385615
9176800 22.10924363 11.48112792 -2.14491594 -25.48847251 1.13400274 0.35274693
9177200 28.17563166 1.71665561 0.65864598 -33.54215681 10.52247133 1.18465877
9177600 26.73388540 -0.31665603 0.78554820 -37.07619380 5.91684216 5.23120478
9178000 24.29605998 9.23423829 3.32711287 -23.16172391 6.21763899 -0.98119862
9178400 29.31686634 -4.00774341 -1.98554920 -25.51213838 -9.34930783 6.49086855
9178800 33.42937033 5.46704024 2.25582653 -19.73868386 -11.10508182 9.19401069
9179200 28.28611967 -10.04932853 -5.83957316 -26.16316601 5.13346058 -1.43679949
9179600 29.23515811 -1.72766287 -2.47015525 -18.34902687 0.54940955 8.59894419
9180000 33.12302798 3.02067861 0.26631793 -28.82932641 -1.99948130 -2.91376997
9180400 24.79971601 3.77942362 -1.63300015 -24.60382813 0.91654466 -1.51580951
9180800 27.66091316 -1.33048924 -0.69999798 -28.12730650 2.79270301 0.18172092
9181200 27.84088313 -0.84230642 -0.52886969 -28.60081836 0.74444153 2.82641410
9181600 29.30058925 13.25212112 -7.31429235 -27.08449920 1.52932337 -0.90487342
9182000 27.45645272 -0.00759368 -0.00589817 -25.80095350 -13.45966335 -9.64295995
9182400 0.33371107 0.86332287 13.02925048 -24.89897584 -5.69833634 0.00900539
9182800 25.24943193 -1.90872109 0.88968586 -25.57395111 -7.80568441 -2.29122572
9183200 26.50827347 -6.30318072 -16.34856352 -24.00160307 -8.96751888 3.35024537
9183600 28.09353689 -1.05161966 -1.89081081 -26.69868782 0.85634350 -0.82900553
9184000 23.63466291 -2.44920072 2.13356321 -27.82503220 -0.35793805 -0.01513161
9184400 25.73385162 -4.80510679 -7.93732673 -24.57237398 -3.49064594 2.94161829
9184800 29.46097114 2.20669305 2.30770649 -27.73192480 0.00000000 0.00000000
9185200 30.99973357 -7.28714455 -0.69077652 -28.93795797 -2.35566867 -6.00715069
9185600 27.50325160 0.31291681 -0.13386519 -29.49252145 -3.21648710 0.24021405
9186000 24.21790156 0.04437570 0.02362922 -30.90175525 -5.28497800 -0.33230787
9186400 27.73192480 0.00000000 0.00000000 -25.56863326 1.30716544 0.69313616
9186800 27.33283385 -9.24387638 -4.27051818 -22.05156812 -1.10927110 0.91599444
9187200 25.94011445 -5.13759950 0.40524153 -25.70173996 1.07799303 0.35513815
9187600 17.30577422 6.50442744 -6.00266483 -28.39093310 1.12485920 -3.41274467
9188000 27.11833019 -0.47865861 -0.15235484 -21.88901159 -6.06151390 0.20605084
9188400 29.20174271 -1.77849088 4.38943982 -26.56756091 0.88268209 -0.67109169
9188800 26.87110620 -1.81957199 -0.26661267 -24.99754481 0.00672109 -0.60428184
9189200 23.68857734 -2.69379088 -1.35371222 -25.87963353 2.10457188 -1.46265680
9189600 28.09215260 -3.44407399 -0.35063950 -28.54923897 3.54106499 0.10247945
9190000 14.31657480 -5.32597340 1.79424680 -27.63617767 1.55424206 0.38862236
9190400 21.85631992 0.43112122 -8.65460704 -30.29219379 -7.01245381 5.85239075
9190800 21.52378809 3.76151651 -9.16987593 -29.20290039 -3.10538760 -15.68059316
9191200 27.97398422 0.80322541 -0.20799466 -26.29752213 -0.46887718 1.23358439
9191600 23.84503855 3.72624773 3.05324414 -26.16368638 1.11747087 1.74871443
9192000 22.56923652 2.36133614 0.48665972 -27.73192480 0.00000000 0.00000000
9192400 26.95104857 -2.66082121 4.17795969 -26.97405780 2.19752971 -0.99313087
9192800 16.19780919 -3.22451570 5.28310817 -30.57751528 -0.60666343 5.20659746
9193200 30.69774130 0.98090780 0.31231411 -35.60955717 -0.68675015 3.79035627
9193600 24.71402578 -0.75075574 -0.94701534 -29.94312830 5.00023080 6.64798291
9194000 30.30485987 -2.58559849 -0.54553571 -31.20098309 -4.79634390 4.48389533
9194400 27.83041420 -14.06919456 1.21926296 -26.73533815 -0.97918504 -1.26527135
9194800 27.65264413 -0.08039194 0.22946428 -24.24049750 -6.72076685 -2.02661110
9195200 23.70341972 -1.08063606 0.29881366 -28.06602824 0.03900117 -1.16065821
9195600 27.72167598 2.06864095 0.79525211 -19.69688975 0.95472159 -8.62391523
9196000 14.93061787 -0.78417737 7.33149263 -27.76469223 -0.32891363 -7.68277278
9196400 40.41946171 0.55422417 0.93379844 -31.48019061 3.39072464 -1.21170189
9196800 28.99823648 -1.62877407 7.34107018 -23.66829806 0.76057770 -1.91978183
9197200 31.66884108 -3.41320165 12.89088399 -27.80493176 1.76767758 0.86339573
9197600 24.36667722 -8.20739277 -3.36356799 -26.28333244 0.60694998 -0.85375991
9198000 20.11412206 -3.04305937 -1.12535896 -24.26413598 -5.64384984 2.09646683
9198400 27.27775709 -1.05218301 -0.69052053 -24.86109470 -2.22482707 6.57090775
9198800 30.75143775 1.27301866 8.14545298 -21.64225147 3.91490820 -0.98573218
9199200 25.63677950 -6.04652295 3.24220691 -28.35683193 -1.06357959 -1.26403105
9199600 24.82758682 4.08508294 -0.01553569 -26.13321176 2.33942544 0.89627174
9200000 20.19487381 8.02570944 12.26064563 -30.19137471 1.39442611 3.33478079
9200400 27.73192480 0.00000000 0.00000000 -28.18185694 8.06995528 3.38844730
9200800 27.12645648 -0.46093802 -1.28315188 -27.66322028 0.45346486 -0.31149454
9201200 25.24962923 0.48152103 -9.06251831 -26.77072067 -0.66826304 1.43208863
9201600 25.41315904 -1.45922043 -2.06061784 -25.26819829 1.87158794 4.86202496
9202000 29.16395234 4.26999986 -5.52932180 -27.81650909 2.21417699 4.52226939
9202400 19.20628080 7.18949349 11.77264985 -31.02526613 -2.97254151 -1.30194003
9202800 27.73439299 -0.00563412 -2.34237218 -24.68627569 -5.64277464 3.14172152
9203200 26.09329220 -5.36502365 -5.80163100 -27.43153086 -0.74631871 -0.65765006
9203600 24.84135887 -7.95529652 -5.30058295 -24.22140452 -1.02906178 16.98541317
9204000 27.97975055 -1.22265231 -0.64668913 -20.32441348 9.51335605 1.87980286
9204400 32.18668536 -5.45535568 -0.63193020 -24.68809641 0.67690462 3.97258740
9204800 22.35313436 -2.46882954 4.14017801 -12.99056012 0.85421821 -9.06393867
9205200 25.65858100 -3.99085905 2.72050865 -25.63710524 -0.73689705 -0.30232629
9205600 27.97573385 2.82518374 -1.81708249 -27.68061032 0.61206941 1.06453139
9206000 28.06974729 -2.22709541 -0.92841208 -27.77467562 0.15385522 0.81584810
9206400 32.07887381 -11.15651746 -1.72613085 -26.22663593 -0.87576947 -3.87942860
9206800 25.17420933 1.75606677 1.98857975 -27.49160728 0.97723476 -13.01183408
9207200 25.65450782 1.68186906 0.01219724 -27.72752657 -13.87696555 5.92071187
9207600 27.63118221 0.21671939 -1.33518027 -28.34713076 -7.96741305 -3.72780988
9208000 26.74767754 -2.51521583 -2.06395405 -20.49837476 0.91609985 -6.76167051
9208400 29.55988258 -6.55857381 1.52678305 -25.45611930 1.32080618 0.67261070
9208800 24.15968046 -1.78703405 0.74292613 -16.37607790 1.82590501 -6.29418948
9209200 28.80731214 -5.19405701 0.88241960 -26.67929762 -0.10409543 0.19475287
9209600 23.32924556 3.41740239 -2.71594688 -25.95210896 -3.58330347 0.68642406
9210000 26.05579316 2.21624262 -2.52800140 -23.52465305 5.73728341 -4.02300832
9210400 26.83028951 -1.91121936 -6.21773084 -32.19347888 0.45198898 5.37940186
9210800 28.06372781 0.54709506 -0.05090102 -27.35291243 2.56598380 -1.99170704
9211200 27.66842272 -5.88327194 -0.14973443 -26.74814780 -0.81164683 -2.30112392
9211600 30.54390717 -6.66897901 13.27098653 -32.48072293 -5.57817720 3.18956725
9212000 21.63254097 -2.42656173 2.70823580 -18.31622115 -3.86126037 3.29431737
9212400 26.99366757 4.92422186 -5.28203709 -29.31890051 0.74573353 -5.97377593
9212800 26.03046458 0.39460865 0.22302137 -26.96333953 1.45786322 -1.38201131
9213200 25.07086751 3.21284948 -1.74361187 -27.39840067 -0.63864149 -0.41103792
9213600 24.43432381 -4.36352584 -3.14388975 -27.52979877 2.38394634 0.57886612
9214000 27.69943290 0.34406010 1.63170097 -28.21561953 -0.77976719 -2.98803100
9214400 28.80424070 -4.28874301 -1.78796958 -27.97886026 1.79498204 4.24491631
9214800 28.77363134 -0.59534657 1.55291037 -25.46271688 2.72177062 -2.50967264
9215200 27.76911973 0.00226673 0.04521025 -27.28047431 -5.82031086 -3.36962182
9215600 24.39795111 2.66131735 -2.73093811 -24.87043965 0.47989323 2.02224389
9216000 24.14797056 6.72325576 -1.42506222 -30.52816174 -1.73657270 -3.98198221
9216400 27.62623430 -2.20755988 0.34612639 -30.44951287 -2.86316885 -0.52851402
9216800 12.99141492 1.35388280 3.10728780 -23.73515797 16.21146682 4.20807313
9217200 17.69484401 -4.29772676 9.22033294 -31.05518295 -4.02959278 9.45282441
9217600 26.09619219 3.36921806 13.44279367 -27.81251001 -0.00509032 0.08252573
9218000 27.37038144 -3.77786272 -1.87965756 -26.14138097 4.29290441 -3.50108070
9218400 27.75254993 -0.06849959 -0.04383616 -25.34625574 -4.53718971 5.17544227
9218800 22.69586469 0.92405679 4.36898823 -26.27338316 -0.07081342 2.27588745
9219200 29.52885357 7.18461084 -7.59780347 -28.10829732 -0.08033253 0.34983654
9219600 18.60476932 8.93604363 -5.47632256 -27.23025692 0.83583018 1.09246577
9220000 24.99933572 -2.46107772 0.26558875 -27.81139591 -0.07284173 0.81908502
9220400 24.06219333 -3.92872059 -1.28751824 -27.45365134 1.58573962 3.53600585
9220800 24.25073703 2.06971698 -0.04860565 -7.85761273 -11.25271982 1.73887202
9221200 29.51506371 -3.98091018 0.47270881 -27.81737304 -0.15315282 0.57597540
9221600 30.49933468 -0.79758435 3.41629640 -30.07208232 3.02432693 5.88914516
9222000 31.73751235 7.49521956 -0.35339437 -32.69039606 5.27629993 -9.66290605
9222400 31.52286755 -3.70431330 -0.35450877 -27.60343260 2.21735818 -2.41936010
9222800 27.20134647 0.72606261 0.47255793 -27.74969573 -0.03931095 0.14106762
9223200 27.36437826 0.21229419 -1.80008073 -27.69926487 0.43971105 1.10673632
9223600 27.10579038 -1.15559880 2.12964415 -27.18489518 -0.74438218 2.09099061
9224000 34.28273920 9.50337614 -1.41631107 -25.00689598 -0.61377731 0.28759445
9224400 29.78450565 -1.73340066 -5.58300466 -24.10224799 3.21981820 0.60725532
9224800 27.25506841 1.05142431 0.84763986 -22.09388022 -2.95762380 -9.38020286
9225200 23.75166418 3.55826054 -4.74251707 -29.64590790 -0.76624049 7.97770102
9225600 26.86282192 0.50852178 -1.79006287 -27.47183926 -5.05801067 3.08646442
9226000 34.96387840 -7.03499499 0.76452079 -6.50283797 1.70459176 -1.79716776
9226400 28.22638672 -6.45390740 -2.33028179 -28.85966449 -0.37170649 1.28602959
9226800 26.59732312 -2.05197095 -0.13296127 -22.91733599 2.01247355 4.71000154
9227200 21.85363152 -2.02363487 -0.34885828 -23.27564652 2.78555654 -4.56865551
9227600 34.87547648 6.44203617 -6.09253736 -27.81071342 -0.01305083 -0.11603778
9228000 11.80900724 7.70139064 -15.10375272 -27.10126456 -1.77770230 0.59867666
9228400 28.25171011 -0.35235593 1.85223638 -24.33028960 -7.03706174 0.16110221
9228800 28.25274152 12.80913653 13.54399426 -27.49887726 -0.19740006 0.31538716
9229200 27.70699791 -0.58732441 -3.73745107 -20.66394535 3.34928504 -1.45587986
9229600 29.11432202 -7.65256609 -8.46064834 -28.41009998 -1.68532698 0.31932346
9230000 24.93117294 -1.89058147 -1.75488323 -23.59644384 11.16104482 -17.47905057
9230400 26.44019089 1.21490005 -0.75787743 -26.72330128 0.18381260 -1.30861445
9230800 28.59169411 0.65481256 1.13525798 -26.03108336 2.93850774 -3.68389905
9231200 24.47381576 -0.37643407 0.53510322 -23.65748344 -0.31593593 0.40242065
9231600 27.96937075 -3.20199884 1.83597727 -33.99673871 4.48400213 2.19529429
9232000 27.86896212 -0.99174246 -0.22310730 -28.97854410 -1.75473641 -2.84234534
9232400 30.04052937 -11.40517636 4.97042395 -32.57647542 -4.53421529 1.97636114
9232800 28.65077801 -6.43464589 -3.78356689 -10.67301056 -21.86722401 4.57743171
9233200 29.51082345 -2.95111371 1.44528028 -27.66604873 -0.05042528 1.15841595
9233600 23.27373855 -0.09105540 4.38260919 -27.53044966 -0.02201088 -2.85780840
9234000 27.73192480 0.00000000 0.00000000 -24.06790305 -10.39308712 -1.06654119
9234400 30.36643287 -5.53780488 14.85606273 -21.57052781 3.67333895 -0.49594243
9234800 29.88542949 0.27284558 3.13853998 -31.19593192 -3.48466262 -4.81179179
9235200 28.98372950 0.81619264 1.72948007 -26.91798588 3.59296254 3.97629847
9235600 26.79379328 -2.73286085 8.00925224 -18.93189358 -2.10565721 12.90608129
9236000 26.62511118 -2.45036342 -2.30593228 -28.43675696 2.34351422 -1.00583544
9236400 22.97737046 3.81822554 0.28428684 -27.94774262 -1.17974517 -0.09207934
9236800 28.62549556 -3.31785815 2.62762564 -27.87553261 -0.13174981 -0.16611626
9237200 27.27708979 0.34708654 -0.47200770 -29.69787684 -4.31236027 -1.59804573
9237600 26.81875408 -0.07820136 -1.86761015 -24.95857649 4.70086502 -0.51024582
9238000 26.96544560 -6.33642759 -16.89090160 -26.23032770 -1.38192625 6.27775458
9238400 27.70245699 -0.02788464 0.11294510 -27.68230922 -0.43574191 -0.29012230
9238800 31.52118762 -4.74695601 -2.62892653 -34.94061237 -8.31862348 -2.82032163
9239200 27.28020482 0.71457164 0.09709162 -27.67100673 -0.46467708 0.04916065
9239600 27.62484346 9.14218762 6.78454388 -33.14559059 -7.00754677 14.08880352
9240000 30.21093409 -2.49372841 3.15875566 -36.22822771 -5.70226088 -16.33922210
9240400 35.02587333 -14.78433885 -14.21615951 -21.81033414 -1.41320605 3.01389644
9240800 24.83214509 1.42094809 0.31649285 -21.48904721 -2.47901095 2.90518531
9241200 30.63348194 -1.07527953 1.75809267 -27.55125162 -0.64677460 -0.80876671
9241600 25.69688783 5.25329846 2.01264512 -13.15462431 -5.90332710 0.57332084
9242000 27.44778084 -2.02453814 -1.80106892 -27.24500220 -0.76334483 0.19331573
9242400 31.72204594 11.78236464 5.38474453 -24.15254763 -1.35347525 1.50969625
9242800 26.54838326 -4.05950466 -1.40493103 -31.19911231 -2.87955939 -6.41067816
9243200 26.48487632 -0.97361735 0.60436271 -27.25128784 -1.89873283 -3.42383819
9243600 27.80748746 -2.98369056 -0.73756372 -30.49210157 -0.85549529 -3.85020763
9244000 27.18172211 -0.66014721 -0.57593154 -25.82718455 3.96670666 -0.35663570
9244400 26.32489441 0.36848013 -0.37480720 -26.29893126 3.08861219 -1.10481526
9244800 28.83570917 -2.13442229 -1.77928236 -29.86237577 2.66125285 3.95359360
9245200 40.35966859 -9.86911599 -3.79233680 -26.85499729 3.48206639 0.99093130
9245600 24.54246303 -2.15408697 -4.09080060 -21.68631666 -6.98359737 -11.30945671
9246000 26.57126119 0.10361055 -2.80910330 -26.19114165 -0.73643268 3.49816690
9246400 23.95271845 -0.17901593 0.56011507 -24.51178485 1.70585359 -1.65511948
9246800 22.72679638 -14.94989740 -1.57760751 -28.18274554 -0.48864569 -0.93457251
9247200 22.84145469 0.91408088 0.54027796 -27.07920726 1.11010705 -0.81310184
9247600 27.44963184 0.66092879 0.35478329 -19.42693364 13.45915925 -0.28425432
9248000 27.94128865 7.46499961 4.08595086 -28.16829994 0.09867499 -0.06355749
9248400 28.36615387 -10.02331195 -7.60344731 -21.57090096 0.08290762 -8.26600433
9248800 27.12924387 0.26220051 -3.15432955 -27.73192480 0.00000000 0.00000000
9249200 26.21650067 -0.63217947 -2.28651649 -25.59845897 -0.72646533 -3.40216150
9249600 27.73161295 -1.74652425 -0.68902961 -26.58357074 4.49413041 2.84428326
9250000 22.95262067 8.14838277 1.93705266 -27.27209096 -0.87029441 -0.38463988
9250400 27.67842365 1.11025200 0.29741307 -25.66037699 -2.06388251 -1.96918885
9250800 28.45032338 0.82033906 1.52818484 -19.88009795 -3.21158864 -3.34844477
9251200 30.09282711 6.85790359 -5.37057447 -23.45733642 0.94521302 -1.60999531
9251600 31.60401918 1.63073870 -6.09190473 -28.86121723 1.73173552 0.69129116
9252000 25.48588596 -3.11018141 2.24555930 -27.94402272 2.23257100 -0.85986470
9252400 25.88082235 -0.87015472 0.83623269 -18.32315358 7.55571539 -4.38250301
9252800 26.39793973 0.33310547 0.79504364 -27.53843447 -1.15558313 -0.08314256
9253200 26.90023700 -0.49675624 -0.14750010 -21.74786132 -5.50466798 1.37623841
9253600 27.73192480 0.00000000 0.00000000 -21.10108509 6.33905323 4.43699997
9254000 29.02611682 1.76505523 -0.43522014 -27.23900814 -2.34124820 -7.21193241
9254400 28.43568603 3.19977023 0.72699672 -27.26819108 3.84605910 -0.28674963
9254800 26.37798361 4.21805019 -1.47700352 -22.80737613 7.29592504 2.05579124
9255200 14.55942341 5.63159280 -4.59803969 -26.38091474 -0.17175948 -0.25842673
9255600 29.19770037 3.48949221 1.45033319 -27.84315632 -1.68907354 0.25796076
9256000 26.13258770 -2.70214958 1.90022396 -25.03787666 -2.75351037 0.49063655
9256400 22.10737505 6.13311272 -8.73659136 -27.70405881 -2.15648518 1.22747224
9256800 22.88300387 -3.84541846 -5.42103581 -35.49086104 -7.94585420 -3.12708463
9257200 27.25700083 -0.05695540 -0.71093985 -29.16368524 -6.91388007 -4.60365135
9257600 28.70000749 1.52072157 0.58272421 -27.91212725 0.04597626 0.18511616
9258000 28.68773527 -1.32130255 0.77404374 -28.84996754 -2.35841719 1.22357604
9258400 30.66479024 5.29462637 -2.22190919 -26.05129288 0.37556622 -0.12236079
9258800 27.28263318 -1.30683268 1.30343013 -27.77586899 -0.76482574 -0.78001150
9259200 27.73192480 0.00000000 0.00000000 -26.96682441 0.54792086 0.14531079
9259600 30.29532090 5.37609180 2.56542807 -18.03612940 -7.07007087 -0.58327524
9260000 26.83215794 0.56652708 -1.84399030 -17.85822072 14.88476172 6.96511695
9260400 25.67717944 -2.28790271 -1.39259009 -26.62836309 -0.19590095 -0.77485366
9260800 20.48653305 0.75096432 -0.22356049 -29.59858234 1.68698996 -2.40891267
9261200 27.75530411 1.82723844 -1.40597808 -28.49876232 2.29829379 2.36588318
9261600 22.43239417 8.41560495 -1.49153885 -26.85737511 0.18296729 4.92409444
9262000 23.07804751 3.21381076 -2.67487685 -26.96431466 0.09192586 -0.91332211
9262400 33.71715580 5.10207373 -4.95422848 -23.63253677 -2.99023066 -1.54912946
9262800 26.82083233 4.91422401 -5.89632433 -27.71578449 -0.11515441 -1.00083421
9263200 28.95520974 -4.23195109 -1.01990632 -20.50967590 -5.86277980 -9.59391169
9263600 14.77105007 -2.87734936 -2.16372715 -27.51994475 -0.18602589 -0.13369930
9264000 17.74046631 1.66873728 0.77216035 -27.31226321 -0.31645569 0.17107121
9264400 26.10128749 -1.53131709 0.10133268 -23.44245510 -9.58631735 -4.01440143
9264800 28.37575290 -1.35367080 0.04729784 -28.66137742 0.93915700 -6.66640458
9265200 30.77288145 -7.24235604 11.18562969 -21.73566713 -2.22579055 1.01878958
9265600 21.20152095 3.11392514 -8.46863347 -24.59563375 0.87440998 -6.14198698
9266000 34.43679246 13.50553724 -6.32306881 -24.05753623 0.04233823 -0.25288933
9266400 30.29857532 -2.52683978 -0.64109318 -28.22440906 2.63154986 -2.70139739
9266800 27.34473233 -0.05221122 0.20915009 -25.62449425 -9.25673281 5.65303025
9267200 23.79869079 -1.72551975 -3.34822087 -27.55958501 -1.01002901 -0.51439524
9267600 25.92409533 -0.98804793 4.88450010 -27.05416420 0.39403943 -0.00310833
9268000 27.53037380 -7.88453342 -1.67710321 -26.76839954 -1.59436181 1.03272896
9268400 29.20823302 0.46274992 2.73348093 -17.64638632 4.22506129 7.26233164
9268800 27.95451173 0.36384834 -2.32121526 -32.32725033 -5.59903978 2.54317975
9269200 31.18655667 2.81956503 -0.26786673 -23.35022877 1.85575791 -2.86820047
9269600 28.95042775 1.58033675 -0.20551096 -30.58504601 5.89282564 2.71266435
9270000 26.45086703 -4.60811834 4.22764229 -19.45151774 -6.83701040 -16.39077725
9270400 30.99082228 8.18352799 -1.98909454 -28.01041279 1.05151889 -0.54337616
9270800 26.83981928 -0.70591884 -0.92128546 -14.46017725 4.76732074 -4.52585426
9271200 38.65454255 2.06550453 1.84220032 -27.28148188 3.80178324 0.71418149
9271600 28.40493572 -1.24765485 -0.60218194 -23.29442099 12.14344480 2.60314569
9272000 27.32637918 0.15687595 -0.85513105 -27.32280907 -0.49160231 -0.35782695
9272400 27.36001087 0.78987238 -2.07382200 -28.43964249 -3.44459512 -4.36491818
9272800 24.64123738 -1.76723726 -5.40269345 -25.72807855 2.34186486 3.45257337
9273200 26.15893230 1.81737866 -2.01732454 -26.76569819 0.03356758 -0.42699083
9273600 21.87155070 4.61315447 -1.56214101 -28.01470395 0.60091629 -0.84501577
9274000 24.24667934 0.54512341 0.73510296 -26.73740345 -3.66054365 4.63086298
9274400 26.51520568 0.46467394 -0.70787395 -28.75714203 -2.93617997 1.18848607
9274800 28.71268542 -3.35449211 -2.86554638 -27.73192480 0.00000000 0.00000000
9275200 26.98149609 -3.42550768 0.60343236 -17.66086318 4.45021770 -10.04109908
9275600 33.34121991 10.33023201 20.90409490 -24.15550541 1.49796330 11.07002681
9276000 28.08339662 1.24766504 -1.13416532 -27.91720888 -0.06368650 -0.18216808
9276400 31.68147414 7.28290105 2.90706795 -28.05516489 -1.39936915 4.65008986
9276800 28.15827788 7.68783043 8.36135207 -28.20455009 4.53605242 -1.05233811
9277200 18.44186366 -6.01058813 -4.53143348 -27.44817987 2.50900721 2.24023895
9277600 26.59709053 -0.70990228 4.63765950 -28.31420054 2.69816627 1.63881872
9278000 27.80909591 1.69523515 -1.80474514 -27.14984198 -3.49840023 -2.75462627
9278400 18.93704799 -3.41996355 10.52989700 -25.49949377 -1.67124236 11.71083938
9278800 26.16159313 0.74776274 -5.95259490 -28.76934750 1.63601901 0.54984188
9279200 26.83350332 0.49456146 -0.08386865 -23.41204998 0.02821275 -3.35497627
9279600 25.70476918 -1.20728511 0.03742320 -25.67028579 3.54712273 1.88677746
9280000 26.65948073 0.58288672 0.95823818 -32.25518627 7.12202106 -11.10721703
9280400 21.08962640 2.09641703 -0.58828532 -27.66318948 0.12518690 -0.31335345
9280800 26.70372538 10.82163230 3.38348231 -18.94545838 -0.88751583 1.60568295
9281200 20.91287614 -2.47449659 3.21951547 -26.42262411 0.65549669 0.34100591
9281600 27.66346659 -0.56716841 0.52541643 -26.51548242 0.18428972 -0.62728322
9282000 24.76291425 -0.44438928 14.50686130 -26.39911390 -6.76138485 3.71249284
9282400 33.67678816 -3.55865486 0.56270829 -30.99724566 7.44807208 9.11407524
9282800 19.82545249 7.54732301 4.25974781 -26.81265528 2.93891609 -3.81951282
9283200 35.29121159 -10.39462251 14.68358514 -24.00214481 0.24864563 0.72656583
9283600 28.95321077 2.15803225 -0.31007609 -20.09383331 7.03308209 -1.98076741
9284000 26.88895129 0.48939938 -2.35254980 -21.23512009 2.41425344 -4.26572407
9284400 27.34790717 8.72185027 -3.10905606 -23.68649061 1.63566241 4.12434906
9284800 26.18596343 -3.00063966 -6.27942386 -19.23531954 -2.45425952 -2.07767834
9285200 32.45784978 -3.28816239 -5.67580472 -27.64775445 1.62013856 -1.04850817
9285600 24.11914373 1.53825165 -0.92633858 -24.00338777 -1.86581947 -2.45947034
9286000 27.57299988 0.24854715 -0.81143503 -22.62617965 0.59971818 3.55916337
