    timestep      kinetic_energy  potential_energy kinetic_temperature
    5559000          54.26690        606.72690           1.24751      
    5560000          57.09092        603.90302           1.31243      
    5561000          54.16005        606.96021           1.24506      
    5562000          55.32333        605.76992           1.27180      
    5563000          55.22196        605.94963           1.26947      
    5564000          49.12560        611.92122           1.12932      
    5565000          59.75118        601.20493           1.37359      
    5566000          61.01948        599.76972           1.40275      
    5567000          54.97150        605.89736           1.26371      
    5568000          56.16611        604.82823           1.29117      
    5569000          50.51631        610.65992           1.16129      
    5570000          58.77263        602.09754           1.35109      
    5571000          55.61827        605.61338           1.27858      
    5572000          45.89945        615.32754           1.05516      
    5573000          61.00800        599.83757           1.40248      
    5574000          56.52389        604.25438           1.29940      
    5575000          62.10835        598.50469           1.42778      
    5576000          55.37857        605.50730           1.27307      
    5577000          59.92581        600.77859           1.37760      
    5578000          61.02207        599.48582           1.40281      
    5579000          62.41334        598.07193           1.43479      
    5580000          51.05983        609.70539           1.17379      
    5581000          56.36059        604.50967           1.29565      
    5582000          58.71135        602.18325           1.34969      
    5583000          53.39514        607.29824           1.22747      
    5584000          55.92867        604.84311           1.28572      
    5585000          59.97659        600.72546           1.37877      
    5586000          51.70157        609.10527           1.18854      
    5587000          58.60099        602.36673           1.34715      
    5588000          58.09818        602.78755           1.33559      
    5589000          54.45875        606.46848           1.25193      
    5590000          59.09273        601.47600           1.35845      
    5591000          55.16944        605.64263           1.26826      
    5592000          55.52755        604.97203           1.27650      
    5593000          48.45110        612.57652           1.11382      
    5594000          56.39503        604.34423           1.29644      
    5595000          54.57615        606.21114           1.25462      
    5596000          63.25481        597.10899           1.45413      
    5597000          38.71822        622.29161           0.89007      
    5598000          57.33546        603.19130           1.31806      
    5599000          53.19179        607.60360           1.22280      
    5600000          49.86199        611.16579           1.14625      
    5601000          59.43559        601.13502           1.36634      
    5602000          50.91718        609.87846           1.17051      
    5603000          59.73898        600.78834           1.37331      
    5604000          52.85295        607.93718           1.21501      
    5605000          58.28671        602.35619           1.33992      
    5606000          52.53966        608.30459           1.20781      
    5607000          48.89979        611.96396           1.12413      
    5608000          54.96822        605.73041           1.26364      
    5609000          55.90587        604.70369           1.28519      
    5610000          56.56820        603.92564           1.30042      
    5611000          56.20498        604.33192           1.29207      
    5612000          50.95292        609.89300           1.17133      
    5613000          49.09496        611.60233           1.12862      
    5614000          53.42955        606.98618           1.22827      
    5615000          43.99181        617.05193           1.01131      
    5616000          50.55871        610.17659           1.16227      
    5617000          56.38555        604.39907           1.29622      
    5618000          55.72184        605.20161           1.28096      
    5619000          53.42786        607.29358           1.22823      
    5620000          59.17199        601.67492           1.36028      
    5621000          60.13517        600.56104           1.38242      
    5622000          54.03650        606.50598           1.24222      
    5623000          55.57833        605.20179           1.27766      
    5624000          51.12126        609.85599           1.17520      
    5625000          56.32329        604.38273           1.29479      
    5626000          50.75696        609.96920           1.16683      
    5627000          49.48646        611.50492           1.13762      
    5628000          52.86405        607.83304           1.21527      
    5629000          54.07165        606.52848           1.24303      
    5630000          54.74303        606.05381           1.25846      
    5631000          56.86186        603.90025           1.30717      
    5632000          52.96747        607.94009           1.21764      
    5633000          44.48831        616.53570           1.02272      
    5634000          49.94188        610.81119           1.14809      
    5635000          53.95120        606.88404           1.24026      
    5636000          52.80928        608.06374           1.21401      
    5637000          49.76494        611.44597           1.14402      
    5638000          58.22513        602.58453           1.33851      
    5639000          58.44242        602.34850           1.34350      
    5640000          57.58395        603.14332           1.32377      
    5641000          53.16769        607.85794           1.22225      
    5642000          59.17829        601.44210           1.36042      
    5643000          48.28042        612.58051           1.10989      
    5644000          59.29889        601.48577           1.36319      
    5645000          58.83640        602.10603           1.35256      
    5646000          60.66347        600.07107           1.39456      
    5647000          58.08979        602.45001           1.33540      
    5648000          62.62432        598.10719           1.43964      
    5649000          54.72216        606.01309           1.25798      
    5650000          51.13942        609.71177           1.17562      
    5651000          58.03257        602.76382           1.33408      
    5652000          59.10712        601.50386           1.35878      
    5653000          52.28133        608.71851           1.20187      
    5654000          54.05718        606.54741           1.24269      
    5655000          55.63715        605.07613           1.27901      
    5656000          51.93916        608.62253           1.19400      
    5657000          51.10808        609.84566           1.17490      
    5658000          55.55697        605.06378           1.27717      
    5659000          56.77591        604.10575           1.30519      
    5660000          57.06399        603.50253           1.31182      
    5661000          53.89227        607.01089           1.23890      
    5662000          52.61912        608.21680           1.20963      
    5663000          54.21239        606.52462           1.24626      
    5664000          54.06949        607.05254           1.24298      
    5665000          58.04085        602.73042           1.33427      
    5666000          61.39562        599.05166           1.41139      
    5667000          54.63909        606.15696           1.25607      
    5668000          60.73415        599.95273           1.39619      
    5669000          49.89425        611.03741           1.14699      
    5670000          52.11295        608.85568           1.19800      
    5671000          56.93953        603.62779           1.30895      
    5672000          60.67631        599.84876           1.39486      
    5673000          62.22066        598.58982           1.43036      
    5674000          54.54552        606.15394           1.25392      
    5675000          52.39990        608.47243           1.20460      
    5676000          54.55106        606.14058           1.25405      
    5677000          52.51151        608.48549           1.20716      
    5678000          59.18475        601.40852           1.36057      
    5679000          50.31123        610.63410           1.15658      
    5680000          61.16931        599.41344           1.40619      
    5681000          51.79176        609.05053           1.19062      
    5682000          56.05045        604.95920           1.28852      
    5683000          55.85096        604.69290           1.28393      
    5684000          58.40472        602.47409           1.34264      
    5685000          51.54628        609.55284           1.18497      
    5686000          59.82731        600.84951           1.37534      
    5687000          58.64787        601.92608           1.34823      
    5688000          53.72736        607.12405           1.23511      
    5689000          63.42614        597.21722           1.45807      
    5690000          45.41770        615.64341           1.04409      
    5691000          54.45478        606.43816           1.25183      
    5692000          53.90173        607.07725           1.23912      
    5693000          51.76470        609.37722           1.18999      
    5694000          54.94993        606.13236           1.26322      
    5695000          55.88008        605.05637           1.28460      
    5696000          50.85526        609.89867           1.16909      
    5697000          53.67643        607.21775           1.23394      
    5698000          48.52649        612.76068           1.11555      
    5699000          53.50692        607.32531           1.23004      
    5700000          55.04447        605.91476           1.26539      
    5701000          53.30036        607.39679           1.22530      
    5702000          57.98335        602.67150           1.33295      
    5703000          49.77008        611.26900           1.14414      
    5704000          57.59910        603.13811           1.32412      
    5705000          56.41751        604.16257           1.29695      
    5706000          52.43434        608.27578           1.20539      
    5707000          58.34067        602.40070           1.34116      
    5708000          55.37324        605.51343           1.27295      
    5709000          54.63724        606.21044           1.25603      
    5710000          49.39434        611.44157           1.13550      
    5711000          54.63555        606.08924           1.25599      
    5712000          51.80621        608.88516           1.19095      
    5713000          56.55103        604.13092           1.30002      
    5714000          51.03427        609.63668           1.17320      
    5715000          46.86915        613.91286           1.07745      
    5716000          44.94513        616.02177           1.03322      
    5717000          55.62432        604.79665           1.27872      
    5718000          46.77881        614.31451           1.07538      
    5719000          52.79598        607.93958           1.21370      
    5720000          56.56656        604.11131           1.30038      
    5721000          53.38400        607.21176           1.22722      
    5722000          57.64945        603.09724           1.32527      
    5723000          46.12766        614.86534           1.06041      
    5724000          57.76683        602.99046           1.32797      
    5725000          61.02011        599.69782           1.40276      
    5726000          48.20567        612.55131           1.10818      
    5727000          61.02014        599.62535           1.40276      
    5728000          58.47009        602.26609           1.34414      
    5729000          57.53505        603.17085           1.32264      
    5730000          56.93868        603.69459           1.30894      
    5731000          53.21323        607.59286           1.22329      
    5732000          61.04213        599.42209           1.40327      
    5733000          50.52112        610.49980           1.16141      
    5734000          54.74060        605.73282           1.25840      
    5735000          52.15145        608.49103           1.19888      
    5736000          58.22382        602.15885           1.33848      
    5737000          55.15864        605.65334           1.26801      
    5738000          62.06699        598.54323           1.42683      
    5739000          49.43075        611.52409           1.13634      
    5740000          53.80747        607.00993           1.23695      
    5741000          57.15127        603.53330           1.31382      
    5742000          52.07080        608.98359           1.19703      
    5743000          52.21499        608.56174           1.20034      
    5744000          54.96546        606.01246           1.26357      
    5745000          56.54120        604.12348           1.29980      
    5746000          54.03481        606.82815           1.24218      
    5747000          58.65435        602.26067           1.34838      
    5748000          60.25596        600.26907           1.38519      
    5749000          56.16885        604.60272           1.29124      
    5750000          56.60449        604.22630           1.30125      
    5751000          50.28391        610.59792           1.15595      
    5752000          54.45864        606.45373           1.25192      
    5753000          50.92704        609.94538           1.17074      
    5754000          63.37381        596.90916           1.45687      
    5755000          52.77585        608.23899           1.21324      
    5756000          56.25195        604.63673           1.29315      
    5757000          52.36750        608.43274           1.20385      
    5758000          52.88708        607.78328           1.21579      
    5759000          58.56215        601.99292           1.34626      
    5760000          61.06935        599.51184           1.40389      
    5761000          56.33011        604.34511           1.29494      
    5762000          56.01718        604.61301           1.28775      
    5763000          44.81646        616.04277           1.03026      
    5764000          52.36531        608.49862           1.20380      
    5765000          58.48405        602.34233           1.34446      
    5766000          48.96938        611.79978           1.12573      
    5767000          44.47532        616.06411           1.02242      
    5768000          57.28937        603.21259           1.31700      
    5769000          57.17371        603.58246           1.31434      
    5770000          53.36197        607.37946           1.22671      
    5771000          62.99728        597.14875           1.44821      
    5772000          48.97928        611.82948           1.12596      
    5773000          52.97313        607.79984           1.21777      
    5774000          51.48052        609.33661           1.18346      
    5775000          57.62693        602.91244           1.32476      
    5776000          55.43236        605.21808           1.27431      
    5777000          53.13905        607.69793           1.22159      
    5778000          56.84843        604.06523           1.30686      
    5779000          55.71072        605.26858           1.28071      
    5780000          61.74577        598.68694           1.41944      
    5781000          59.92933        600.62247           1.37769      
    5782000          55.51967        605.09241           1.27631      
    5783000          58.24196        602.37048           1.33890      
    5784000          45.97253        614.94517           1.05684      
    5785000          56.65996        603.67717           1.30253      
    5786000          54.31215        606.49398           1.24856      
    5787000          51.91630        608.72292           1.19348      
    5788000          44.86850        616.21337           1.03146      
    5789000          51.14438        609.35355           1.17573      
    5790000          50.21012        610.72973           1.15426      
    5791000          57.89301        602.55638           1.33087      
    5792000          53.62523        607.17949           1.23276      
    5793000          57.20812        603.41428           1.31513      
    5794000          57.64008        602.99914           1.32506      
    5795000          54.07588        606.50755           1.24312      
    5796000          57.05819        603.32286           1.31168      
    5797000          49.51197        611.13931           1.13821      
    5798000          51.72906        608.90651           1.18917      
    5799000          52.41774        608.25004           1.20501      
    5800000          60.64110        599.76513           1.39405      
    5801000          47.54122        613.02024           1.09290      
    5802000          56.80421        603.66697           1.30584      
    5803000          57.86585        602.35670           1.33025      
    5804000          56.90822        603.65883           1.30823      
    5805000          53.18587        607.50297           1.22266      
    5806000          53.19697        607.50392           1.22292      
    5807000          59.08231        601.29643           1.35821      
    5808000          62.26432        598.05755           1.43136      
    5809000          59.86186        600.55955           1.37613      
    5810000          49.13596        611.43716           1.12956      
    5811000          51.47846        609.26020           1.18341      
    5812000          54.24268        606.20056           1.24696      
    5813000          55.62701        604.89088           1.27878      
    5814000          45.66613        614.79347           1.04980      
    5815000          55.63992        604.84375           1.27908      
    5816000          48.76400        611.76292           1.12101      
    5817000          54.46369        606.08595           1.25204      
    5818000          45.97221        614.98961           1.05683      
    5819000          50.32318        610.30256           1.15685      
    5820000          54.51701        606.13708           1.25326      
    5821000          49.20031        611.42944           1.13104      
    5822000          52.84140        607.49795           1.21474      
    5823000          49.12476        611.59715           1.12930      
    5824000          52.33041        608.10304           1.20300      
    5825000          48.61646        612.19134           1.11762      
    5826000          49.45630        610.99410           1.13693      
    5827000          51.51238        609.01238           1.18419      
    5828000          55.43952        605.15614           1.27447      
    5829000          51.19396        609.52802           1.17687      
    5830000          55.27029        605.20370           1.27058      
    5831000          59.56139        601.07224           1.36923      
    5832000          54.26619        606.21779           1.24750      
    5833000          50.58139        609.90802           1.16279      
    5834000          51.35939        609.22420           1.18068      
    5835000          52.89687        607.85283           1.21602      
    5836000          57.56929        603.10390           1.32343      
    5837000          46.74688        613.89124           1.07464      
    5838000          52.10775        608.46009           1.19788      
    5839000          58.94649        601.42192           1.35509      
    5840000          63.87084        596.50424           1.46830      
    5841000          52.74693        607.84151           1.21257      
    5842000          52.67520        607.70806           1.21092      
    5843000          56.78261        603.78925           1.30535      
    5844000          50.73969        610.11394           1.16643      
    5845000          55.72300        604.96371           1.28099      
    5846000          54.92123        605.56369           1.26256      
    5847000          47.40274        613.58771           1.08972      
    5848000          51.61446        609.07995           1.18654      
    5849000          58.77781        601.99737           1.35121      
    5850000          48.72837        612.26449           1.12019      
    5851000          58.57247        602.16803           1.34649      
    5852000          56.22565        604.33232           1.29254      
    5853000          43.71221        617.37056           1.00488      
    5854000          54.36407        606.38141           1.24975      
    5855000          59.03429        601.57028           1.35711      
    5856000          53.82172        606.45244           1.23728      
    5857000          53.43726        607.28618           1.22844      
    5858000          50.38218        610.56627           1.15821      
    5859000          60.30906        600.28136           1.38642      
    5860000          49.33792        611.43461           1.13421      
    5861000          54.84090        605.97853           1.26071      
    5862000          58.97313        601.67484           1.35570      
    5863000          54.45217        606.01501           1.25177      
    5864000          53.33825        607.25581           1.22617      
    5865000          57.72591        602.78290           1.32703      
    5866000          52.58796        608.27528           1.20892      
    5867000          59.10172        601.39718           1.35866      
    5868000          53.43513        607.21936           1.22839      
    5869000          54.22348        606.25569           1.24652      
    5870000          57.06713        603.51785           1.31189      
    5871000          59.95425        600.40016           1.37826      
    5872000          54.86851        605.66731           1.26134      
    5873000          58.91111        601.56318           1.35428      
    5874000          54.83512        605.70285           1.26058      
    5875000          56.54458        604.01320           1.29988      
    5876000          55.40053        605.29814           1.27358      
    5877000          59.64545        600.81434           1.37116      
    5878000          57.30241        603.08379           1.31730      
    5879000          51.84495        608.67853           1.19184      
    5880000          49.92409        610.59037           1.14768      
    5881000          51.80769        608.75848           1.19098      
    5882000          56.53653        603.76989           1.29969      
    5883000          50.34410        610.38744           1.15734      
    5884000          51.90102        608.74566           1.19313      
    5885000          55.59785        605.04025           1.27811      
    5886000          63.52172        596.97048           1.46027      
    5887000          59.81727        600.47317           1.37511      
    5888000          53.02097        607.48720           1.21887      
    5889000          57.73853        602.65809           1.32732      
    5890000          64.12532        596.07292           1.47415      
    5891000          51.56966        609.05878           1.18551      
    5892000          60.01457        600.32605           1.37965      
    5893000          46.41317        614.23030           1.06697      
    5894000          51.45229        609.10461           1.18281      
    5895000          56.17726        604.49700           1.29143      
    5896000          52.38865        608.31626           1.20434      
    5897000          55.28032        605.19140           1.27081      
    5898000          55.97556        604.68367           1.28679      
    5899000          51.56337        608.96230           1.18536      
    5900000          54.59756        605.99933           1.25512      
    5901000          51.72512        608.75642           1.18908      
    5902000          47.68139        613.13413           1.09612      
    5903000          53.12949        607.47271           1.22137      
    5904000          54.44099        606.14409           1.25152      
    5905000          61.90980        598.48981           1.42321      
    5906000          64.15572        596.12043           1.47484      
    5907000          48.70422        612.04332           1.11964      
    5908000          44.15438        616.59995           1.01504      
    5909000          55.74255        604.77370           1.28144      
    5910000          48.74119        611.87166           1.12049      
    5911000          55.85973        604.53679           1.28413      
    5912000          56.11273        604.24381           1.28995      
    5913000          56.83006        603.51100           1.30644      
    5914000          52.80317        607.84165           1.21387      
    5915000          52.06811        608.52269           1.19697      
    5916000          51.85486        608.56711           1.19207      
    5917000          51.95571        608.73785           1.19438      
    5918000          47.23893        613.54223           1.08595      
    5919000          59.51542        600.84853           1.36817      
    5920000          57.33500        603.10030           1.31805      
    5921000          51.88384        608.62988           1.19273      
    5922000          60.46892        599.70355           1.39009      
    5923000          53.70055        606.93309           1.23450      
    5924000          54.83644        605.62251           1.26061      
    5925000          50.73691        609.70813           1.16637      
    5926000          53.74477        606.47444           1.23551      
    5927000          61.46581        598.83091           1.41301      
    5928000          51.57549        608.82730           1.18564      
    5929000          51.15125        609.35835           1.17589      
    5930000          56.24257        604.09217           1.29293      
    5931000          48.21778        612.32517           1.10845      
    5932000          55.89515        604.34004           1.28495      
    5933000          59.96468        600.04993           1.37850      
    5934000          53.79934        606.59243           1.23677      
    5935000          52.95051        607.73644           1.21725      
    5936000          57.80002        602.73158           1.32874      
    5937000          58.68826        601.78653           1.34916      
    5938000          50.83725        609.79249           1.16867      
    5939000          53.88934        606.41418           1.23884      
    5940000          49.57270        611.09334           1.13960      
    5941000          62.51751        597.63029           1.43718      
    5942000          60.29317        599.95787           1.38605      
    5943000          57.84527        602.66234           1.32978      
    5944000          55.50903        604.92537           1.27607      
    5945000          56.31944        603.99321           1.29470      
    5946000          50.85716        609.47104           1.16913      
    5947000          49.82698        610.61098           1.14545      
    5948000          60.93996        599.34203           1.40092      
    5949000          57.70268        602.54108           1.32650      
    5950000          58.59543        601.92408           1.34702      
    5951000          61.70939        598.57873           1.41861      
    5952000          61.93260        597.94527           1.42374      
    5953000          60.18085        599.92015           1.38347      
    5954000          54.53691        605.62668           1.25372      
    5955000          49.20203        611.38802           1.13108      
    5956000          53.19298        607.06361           1.22283      
    5957000          51.54800        608.87870           1.18501      
    5958000          57.16803        602.95890           1.31421      
    5959000          54.35492        605.99551           1.24954      
    5960000          50.70047        609.74748           1.16553      
    5961000          47.36877        613.21394           1.08894      
    5962000          57.45588        602.64774           1.32082      
    5963000          52.60581        607.73397           1.20933      
    5964000          58.29728        601.80627           1.34017      
    5965000          59.90403        600.47557           1.37710      
    5966000          59.24062        601.10598           1.36185      
    5967000          53.19652        607.04371           1.22291      
    5968000          44.10252        616.62523           1.01385      
    5969000          54.87305        605.18240           1.26145      
    5970000          39.99433        620.62961           0.91941      
    5971000          54.26566        606.04034           1.24749      
    5972000          56.57935        603.57870           1.30067      
    5973000          54.63402        605.66860           1.25595      
    5974000          51.08156        609.28700           1.17429      
    5975000          56.35647        604.07627           1.29555      
    5976000          51.08511        609.28983           1.17437      
    5977000          48.49869        611.92784           1.11491      
    5978000          52.67521        607.63111           1.21092      
    5979000          51.71873        608.38082           1.18894      
    5980000          54.07631        606.24442           1.24313      
    5981000          50.97466        609.30499           1.17183      
    5982000          58.95498        601.30155           1.35529      
    5983000          47.72347        612.91787           1.09709      
    5984000          61.43324        598.92921           1.41226      
    5985000          59.45439        600.69267           1.36677      
    5986000          49.96958        610.38423           1.14873      
    5987000          48.56510        611.82659           1.11644      
    5988000          50.11914        610.10717           1.15216      
    5989000          48.31577        612.01466           1.11071      
    5990000          54.29021        606.01577           1.24805      
    5991000          56.52420        603.51885           1.29941      
    5992000          55.70299        604.51635           1.28053      
    5993000          52.82862        607.29793           1.21445      
    5994000          56.75413        603.52940           1.30469      
    5995000          53.75845        606.53815           1.23583      
    5996000          55.19341        604.78633           1.26881      
    5997000          42.57770        617.70978           0.97880      
    5998000          52.69377        607.38319           1.21135      
    5999000          57.27956        602.85519           1.31677      
    6000000          56.65440        603.51271           1.30240      
    6001000          57.66681        602.38911           1.32567      
    6002000          58.76717        601.53016           1.35097      
    6003000          56.88298        603.27031           1.30765      
    6004000          49.76875        610.65384           1.14411      
    6005000          56.77070        603.38807           1.30507      
    6006000          55.44017        604.66274           1.27449      
    6007000          55.28922        605.22092           1.27102      
    6008000          59.58097        600.70208           1.36968      
    6009000          54.49624        605.86940           1.25279      
    6010000          53.78544        606.52650           1.23645      
    6011000          50.79485        609.56316           1.16770      
    6012000          50.07525        610.20026           1.15116      
    6013000          56.00822        604.13757           1.28755      
    6014000          61.33761        598.85781           1.41006      
    6015000          53.69454        606.68810           1.23436      
    6016000          62.22079        597.73912           1.43036      
    6017000          48.91733        611.46603           1.12454      
    6018000          53.01023        607.13402           1.21863      
    6019000          51.94841        608.05248           1.19422      
    6020000          56.27053        603.71342           1.29358      
    6021000          52.76399        607.46600           1.21297      
    6022000          48.24747        611.94232           1.10914      
    6023000          49.44675        610.86363           1.13671      
    6024000          60.64102        599.48533           1.39405      
    6025000          54.09538        606.14169           1.24357      
    6026000          55.72887        604.29315           1.28112      
    6027000          57.46869        602.59160           1.32112      
    6028000          52.39909        607.92253           1.20458      
    6029000          51.04715        609.15089           1.17350      
    6030000          55.52299        604.50959           1.27639      
    6031000          48.44720        611.65940           1.11373      
    6032000          53.28462        606.79257           1.22493      
    6033000          55.65063        604.41821           1.27932      
    6034000          55.10303        605.05623           1.26674      
    6035000          55.56277        604.53353           1.27731      
    6036000          53.02309        607.24319           1.21892      
    6037000          55.61196        604.64944           1.27844      
    6038000          60.16991        599.98570           1.38322      
    6039000          58.45632        601.52048           1.34382      
    6040000          58.00314        602.03403           1.33341      
    6041000          55.87161        604.07073           1.28440      
    6042000          48.59917        611.52797           1.11722      
    6043000          54.55862        605.57549           1.25422      
    6044000          49.02578        611.30128           1.12703      
    6045000          46.70929        613.80332           1.07378      
    6046000          51.52367        608.63149           1.18445      
    6047000          52.19164        608.19258           1.19981      
    6048000          49.78033        610.34903           1.14438      
    6049000          51.00009        609.29259           1.17242      
    6050000          54.79558        605.15340           1.25967      
    6051000          53.78306        606.16951           1.23639      
    6052000          53.55970        606.56309           1.23126      
    6053000          54.04432        606.44341           1.24240      
    6054000          53.97108        606.18792           1.24071      
    6055000          44.08627        616.30285           1.01348      
    6056000          51.61314        608.54804           1.18651      
    6057000          57.97358        601.95197           1.33273      
    6058000          59.75908        600.14529           1.37377      
    6059000          51.97909        607.98708           1.19492      
    6060000          53.71858        606.30835           1.23491      
    6061000          56.64807        603.46314           1.30225      
    6062000          57.07520        602.91047           1.31207      
    6063000          53.89638        606.32644           1.23900      
    6064000          54.42316        605.62090           1.25111      
    6065000          52.45687        607.73194           1.20590      
    6066000          50.07668        609.96867           1.15119      
    6067000          56.95813        603.13945           1.30938      
    6068000          55.13935        604.95077           1.26757      
    6069000          50.41491        609.89606           1.15896      
    6070000          55.37997        604.71043           1.27310      
    6071000          54.83744        605.37549           1.26063      
    6072000          46.25896        614.34601           1.06342      
    6073000          50.40659        609.75288           1.15877      
    6074000          50.04105        610.35310           1.15037      
    6075000          51.51717        608.95201           1.18430      
    6076000          52.93732        607.05078           1.21695      
    6077000          51.72696        608.77688           1.18913      
    6078000          53.81883        606.42200           1.23721      
    6079000          51.90157        608.46016           1.19314      
    6080000          58.60158        601.56912           1.34716      
    6081000          58.92350        601.24812           1.35456      
    6082000          60.38348        599.73864           1.38813      
    6083000          48.80304        611.34603           1.12191      
    6084000          46.16688        614.20810           1.06131      
    6085000          53.21955        606.79145           1.22344      
    6086000          48.48095        611.87924           1.11450      
    6087000          54.63279        605.58581           1.25593      
    6088000          53.91689        606.04573           1.23947      
    6089000          50.31114        609.97581           1.15658      
    6090000          49.49738        610.57918           1.13787      
    6091000          49.41718        610.90165           1.13603      
    6092000          50.96756        609.15302           1.17167      
    6093000          51.69805        608.14203           1.18846      
    6094000          55.04959        605.15562           1.26551      
    6095000          50.16028        610.26832           1.15311      
    6096000          55.47149        604.49561           1.27521      
    6097000          54.97310        605.16398           1.26375      
    6098000          54.67390        605.41357           1.25687      
    6099000          57.05134        602.98622           1.31153      
    6100000          51.51537        608.77159           1.18426      
    6101000          54.59273        605.40720           1.25501      
    6102000          47.59072        612.41688           1.09404      
    6103000          58.73795        600.96838           1.35030      
    6104000          58.28190        601.71368           1.33981      
    6105000          63.17035        596.84393           1.45219      
    6106000          56.21509        603.77090           1.29230      
    6107000          57.02143        603.01359           1.31084      
    6108000          49.25632        610.81495           1.13233      
    6109000          61.22183        598.57818           1.40740      
    6110000          53.15392        606.98835           1.22193      
    6111000          60.56733        599.20961           1.39235      
    6112000          58.19922        601.65474           1.33791      
    6113000          54.39939        605.37177           1.25056      
    6114000          57.40524        602.27409           1.31966      
    6115000          55.53642        604.28748           1.27670      
    6116000          58.52505        601.12279           1.34540      
    6117000          56.01799        603.88779           1.28777      
    6118000          57.62488        602.19513           1.32471      
    6119000          59.39423        600.24397           1.36538      
    6120000          53.40932        606.34762           1.22780      
    6121000          58.25181        601.58362           1.33912      
    6122000          50.24978        609.56677           1.15517      
    6123000          54.79477        604.91805           1.25965      
    6124000          44.33094        615.74442           1.01910      
    6125000          63.31910        596.14312           1.45561      
    6126000          53.51070        606.36107           1.23013      
    6127000          57.93113        601.94680           1.33175      
    6128000          62.87079        596.68267           1.44531      
    6129000          53.72354        606.12964           1.23502      
    6130000          56.95374        602.51945           1.30928      
    6131000          56.11786        603.76674           1.29007      
    6132000          46.21846        613.72915           1.06249      
    6133000          57.58117        602.12747           1.32371      
    6134000          64.71169        594.98374           1.48763      
    6135000          47.36928        612.71753           1.08895      
    6136000          60.39089        599.45373           1.38830      
    6137000          46.46328        613.69641           1.06812      
    6138000          51.40255        608.67019           1.18167      
    6139000          54.88771        605.15095           1.26179      
    6140000          55.27359        604.68177           1.27066      
    6141000          61.23907        598.44401           1.40779      
    6142000          55.17433        604.76407           1.26838      
    6143000          48.26036        611.76473           1.10943      
    6144000          47.35135        612.78265           1.08854      
    6145000          51.67465        608.40349           1.18792      
    6146000          54.78667        605.26531           1.25946      
    6147000          52.61050        607.52506           1.20944      
    6148000          59.71317        600.25151           1.37272      
    6149000          56.73881        603.20452           1.30434      
    6150000          46.73512        613.35106           1.07437      
    6151000          51.38054        608.73142           1.18116      
    6152000          54.74288        605.34114           1.25846      
    6153000          60.49692        599.21821           1.39073      
    6154000          54.22232        605.75142           1.24649      
    6155000          57.97108        601.69746           1.33267      
    6156000          56.43650        603.43150           1.29739      
    6157000          56.66531        603.26399           1.30265      
    6158000          56.12085        603.96874           1.29013      
    6159000          55.85958        604.13671           1.28413      
    6160000          60.67645        599.20576           1.39486      
    6161000          58.54899        601.53879           1.34595      
    6162000          46.16786        614.07397           1.06133      
    6163000          50.45392        609.66033           1.15986      
    6164000          41.37639        619.03952           0.95118      
    6165000          53.38809        606.76012           1.22731      
    6166000          58.66166        601.39054           1.34854      
    6167000          54.89010        605.01581           1.26184      
    6168000          52.87253        607.21343           1.21546      
    6169000          58.86857        600.72465           1.35330      
    6170000          58.47995        601.62225           1.34437      
    6171000          60.99563        598.93053           1.40220      
    6172000          59.28149        600.51429           1.36279      
    6173000          57.19078        602.87885           1.31473      
    6174000          56.81298        603.20049           1.30605      
    6175000          56.80180        603.33124           1.30579      
    6176000          49.80355        610.49631           1.14491      
    6177000          57.13050        602.81259           1.31334      
    6178000          47.18791        612.88119           1.08478      
    6179000          53.12148        606.87323           1.22118      
    6180000          59.82010        600.16858           1.37517      
    6181000          55.61384        604.11999           1.27848      
    6182000          51.84919        608.21897           1.19194      
    6183000          55.92214        604.18453           1.28557      
    6184000          56.04461        603.95078           1.28838      
    6185000          51.06404        609.22069           1.17389      
    6186000          54.63051        605.31548           1.25587      
    6187000          56.77279        603.33955           1.30512      
    6188000          61.44542        598.64220           1.41254      
    6189000          59.50973        600.54296           1.36804      
    6190000          53.22013        606.83812           1.22345      
    6191000          54.78318        605.03499           1.25938      
    6192000          52.52774        607.73097           1.20753      
