    timestep      kinetic_energy  potential_energy kinetic_temperature
    10757000         59.05708        602.59866           1.35763      
    10758000         56.54380        605.11561           1.29986      
    10759000         56.90608        604.77828           1.30819      
    10760000         55.20056        606.44179           1.26898      
    10761000         50.60462        611.02704           1.16332      
    10762000         47.86960        613.79771           1.10045      
    10763000         47.85775        613.81747           1.10018      
    10764000         47.17828        614.52248           1.08456      
    10765000         54.16876        607.49238           1.24526      
    10766000         54.08735        607.55236           1.24339      
    10767000         51.89289        609.77870           1.19294      
    10768000         57.69656        603.93897           1.32636      
    10769000         59.34793        602.22905           1.36432      
    10770000         58.14312        603.39666           1.33662      
    10771000         53.96349        607.64355           1.24054      
    10772000         56.86783        604.73028           1.30731      
    10773000         46.67324        615.00667           1.07295      
    10774000         53.76146        607.86557           1.23590      
    10775000         58.38584        603.20315           1.34220      
    10776000         45.01461        616.67568           1.03482      
    10777000         55.14741        606.47034           1.26776      
    10778000         47.39467        614.22702           1.08953      
    10779000         51.24504        610.45208           1.17805      
    10780000         55.17126        606.43236           1.26830      
    10781000         59.18891        602.44283           1.36066      
    10782000         50.66719        610.95207           1.16476      
    10783000         47.03964        614.69847           1.08137      
    10784000         45.54800        616.13997           1.04708      
    10785000         53.06288        608.57258           1.21984      
    10786000         48.29852        613.35396           1.11031      
    10787000         53.64624        607.99594           1.23325      
    10788000         52.77790        608.82695           1.21329      
    10789000         55.82950        605.73888           1.28344      
    10790000         55.84895        605.81185           1.28388      
    10791000         49.36856        612.38183           1.13491      
    10792000         51.32370        610.24981           1.17986      
    10793000         53.19436        608.35710           1.22286      
    10794000         58.34696        603.24765           1.34131      
    10795000         59.67572        601.88988           1.37186      
    10796000         54.55552        607.10575           1.25415      
    10797000         53.64274        608.00704           1.23317      
    10798000         53.84847        607.78063           1.23790      
    10799000         54.43992        607.15423           1.25149      
    10800000         57.08820        604.45601           1.31237      
    10801000         49.18642        612.42708           1.13072      
    10802000         47.61961        614.04202           1.09470      
    10803000         58.75632        602.85016           1.35072      
    10804000         53.89669        607.74644           1.23900      
    10805000         59.47005        602.15963           1.36713      
    10806000         57.23659        604.35986           1.31578      
    10807000         50.84739        610.81062           1.16891      
    10808000         57.44093        604.20011           1.32048      
    10809000         59.09951        602.49513           1.35861      
    10810000         59.53411        602.08535           1.36860      
    10811000         58.06289        603.57761           1.33478      
    10812000         52.83169        608.82896           1.21452      
    10813000         59.58334        602.04187           1.36973      
    10814000         57.57480        604.01987           1.32356      
    10815000         53.04419        608.61367           1.21941      
    10816000         50.60620        611.10184           1.16336      
    10817000         52.59447        609.08462           1.20907      
    10818000         55.19951        606.45128           1.26895      
    10819000         47.69738        613.99646           1.09649      
    10820000         61.96715        599.54371           1.42453      
    10821000         52.46664        609.23566           1.20613      
    10822000         62.03117        599.58361           1.42600      
    10823000         53.06432        608.64341           1.21987      
    10824000         52.24873        609.42594           1.20112      
    10825000         49.97066        611.64951           1.14875      
    10826000         55.35971        606.33613           1.27264      
    10827000         59.81436        601.81358           1.37504      
    10828000         59.49707        602.17119           1.36775      
    10829000         49.94737        611.72760           1.14822      
    10830000         53.18947        608.42477           1.22275      
    10831000         55.11776        606.53247           1.26707      
    10832000         52.97076        608.65008           1.21772      
    10833000         60.55286        601.13102           1.39202      
    10834000         58.63346        602.97393           1.34790      
    10835000         56.67674        604.92967           1.30291      
    10836000         57.00128        604.54855           1.31037      
    10837000         54.89622        606.70882           1.26198      
    10838000         54.15992        607.49660           1.24506      
    10839000         43.96454        617.70778           1.01068      
    10840000         58.26764        603.31636           1.33949      
    10841000         58.86708        602.64177           1.35327      
    10842000         58.93404        602.64432           1.35481      
    10843000         50.13388        611.50078           1.15250      
    10844000         51.83469        609.78838           1.19160      
    10845000         47.72104        613.86915           1.09704      
    10846000         50.15375        611.50643           1.15296      
    10847000         54.96163        606.62290           1.26349      
    10848000         54.36668        607.36553           1.24981      
    10849000         52.50945        609.12600           1.20711      
    10850000         52.44033        609.27893           1.20552      
    10851000         58.00219        603.64671           1.33338      
    10852000         54.73129        606.94241           1.25819      
    10853000         56.81728        604.81686           1.30614      
    10854000         49.42426        612.28347           1.13619      
    10855000         56.79442        604.78739           1.30562      
    10856000         57.77301        603.80783           1.32812      
    10857000         55.85433        605.75054           1.28401      
    10858000         56.47895        605.15031           1.29837      
    10859000         56.43376        605.13480           1.29733      
    10860000         56.87611        604.72854           1.30750      
    10861000         55.30826        606.31457           1.27145      
    10862000         53.32803        608.34000           1.22593      
    10863000         56.82671        604.79643           1.30636      
    10864000         49.66493        611.96806           1.14172      
    10865000         51.62434        610.06789           1.18677      
    10866000         54.50460        607.22339           1.25298      
    10867000         54.72935        606.85546           1.25815      
    10868000         60.91281        600.63289           1.40029      
    10869000         53.55991        608.14890           1.23126      
    10870000         56.49620        605.16159           1.29876      
    10871000         54.21577        607.42480           1.24634      
    10872000         49.87409        611.80658           1.14653      
    10873000         48.85950        612.80290           1.12321      
    10874000         37.92508        623.84181           0.87184      
    10875000         44.39942        617.31704           1.02068      
    10876000         54.13323        607.52058           1.24444      
    10877000         57.41249        604.15640           1.31983      
    10878000         58.51185        603.09119           1.34510      
    10879000         56.75506        604.86626           1.30471      
    10880000         62.40938        599.28425           1.43470      
    10881000         56.02256        605.68839           1.28787      
    10882000         58.16307        603.49449           1.33708      
    10883000         57.54954        604.06073           1.32298      
    10884000         59.02747        602.62773           1.35695      
    10885000         55.61114        606.08467           1.27842      
    10886000         58.37604        603.25939           1.34198      
    10887000         51.19722        610.53735           1.17695      
    10888000         54.69201        606.93492           1.25729      
    10889000         57.76250        603.91276           1.32787      
    10890000         56.76711        604.89292           1.30499      
    10891000         58.51834        603.12305           1.34525      
    10892000         53.88991        607.80165           1.23885      
    10893000         56.62430        605.07794           1.30171      
    10894000         44.77344        616.99326           1.02927      
    10895000         55.52080        606.10347           1.27634      
    10896000         53.30871        608.40541           1.22549      
    10897000         51.32631        610.32667           1.17992      
    10898000         58.45408        603.18661           1.34377      
    10899000         59.58336        602.14150           1.36973      
    10900000         49.66506        612.05793           1.14173      
    10901000         46.49014        615.34049           1.06874      
    10902000         58.81743        602.90570           1.35212      
    10903000         57.58901        604.17720           1.32389      
    10904000         55.19910        606.50561           1.26894      
    10905000         57.30073        604.41928           1.31726      
    10906000         57.95445        603.73563           1.33229      
    10907000         60.42811        601.23622           1.38915      
    10908000         61.08928        600.61814           1.40435      
    10909000         59.69551        602.04873           1.37231      
    10910000         64.32663        597.31125           1.47877      
    10911000         61.94276        599.75757           1.42397      
    10912000         57.24291        604.50333           1.31593      
    10913000         58.96113        602.74886           1.35543      
    10914000         63.26650        598.40782           1.45440      
    10915000         59.85829        601.78200           1.37605      
    10916000         59.75081        601.91453           1.37358      
    10917000         58.88528        602.78029           1.35368      
    10918000         58.06851        603.62283           1.33491      
    10919000         57.56248        604.10546           1.32328      
    10920000         57.31375        604.41655           1.31756      
    10921000         55.54056        606.18981           1.27679      
    10922000         51.41907        610.30007           1.18205      
    10923000         57.61260        604.04070           1.32443      
    10924000         53.15406        608.51202           1.22193      
    10925000         60.00221        601.61101           1.37936      
    10926000         57.72170        603.92326           1.32694      
    10927000         59.62287        602.01617           1.37064      
    10928000         57.35802        604.34935           1.31858      
    10929000         62.45401        599.17558           1.43572      
    10930000         57.69352        603.98059           1.32629      
    10931000         53.80441        607.83411           1.23688      
    10932000         54.84334        606.86993           1.26077      
    10933000         57.90117        603.78715           1.33106      
    10934000         43.60263        618.15992           1.00236      
    10935000         57.44349        604.19018           1.32054      
    10936000         57.68724        603.90434           1.32614      
    10937000         53.84343        607.87673           1.23778      
    10938000         62.07323        599.59379           1.42697      
    10939000         57.56206        604.07274           1.32327      
    10940000         54.59703        607.09348           1.25510      
    10941000         54.40818        607.24269           1.25076      
    10942000         52.65305        609.04841           1.21042      
    10943000         52.64345        608.99259           1.21019      
    10944000         53.14103        608.64640           1.22163      
    10945000         63.16623        598.39585           1.45210      
    10946000         56.50569        605.19567           1.29898      
    10947000         61.37280        600.26152           1.41087      
    10948000         58.83937        602.82578           1.35263      
    10949000         62.24525        599.30746           1.43093      
    10950000         55.33466        606.30853           1.27206      
    10951000         56.66535        604.95428           1.30265      
    10952000         61.22487        600.44036           1.40747      
    10953000         54.34663        607.39835           1.24935      
    10954000         53.90786        607.81330           1.23926      
    10955000         52.36502        609.33703           1.20379      
    10956000         55.36645        606.36049           1.27279      
    10957000         55.26487        606.47780           1.27046      
    10958000         56.47540        605.22975           1.29829      
    10959000         58.38057        603.31155           1.34208      
    10960000         59.48014        602.16552           1.36736      
    10961000         53.98819        607.69677           1.24111      
    10962000         50.84334        610.92969           1.16881      
    10963000         53.42271        608.30055           1.22811      
    10964000         62.82394        598.75365           1.44423      
    10965000         54.66766        607.00747           1.25673      
    10966000         57.60154        604.03764           1.32417      
    10967000         52.78448        608.88116           1.21344      
    10968000         60.34572        601.26230           1.38726      
    10969000         53.78069        607.85195           1.23634      
    10970000         56.35958        605.29890           1.29562      
    10971000         55.73644        605.89379           1.28130      
    10972000         59.38555        602.16450           1.36518      
    10973000         51.20642        610.46890           1.17716      
    10974000         52.71017        608.99004           1.21173      
    10975000         52.42171        609.20496           1.20510      
    10976000         55.82689        605.77598           1.28338      
    10977000         56.96921        604.67476           1.30964      
    10978000         61.41325        600.20092           1.41180      
    10979000         54.26746        607.39321           1.24753      
    10980000         58.10392        603.58554           1.33572      
    10981000         60.26977        601.34155           1.38551      
    10982000         54.52200        607.14610           1.25338      
    10983000         53.38809        608.34061           1.22731      
    10984000         55.02818        606.71085           1.26502      
    10985000         61.99746        599.59800           1.42523      
    10986000         60.54020        601.09407           1.39173      
    10987000         52.19191        609.50236           1.19981      
    10988000         59.46808        602.13065           1.36708      
    10989000         58.23528        603.39727           1.33874      
    10990000         59.75679        601.88339           1.37372      
    10991000         56.37057        605.25001           1.29588      
    10992000         52.09949        609.54360           1.19769      
    10993000         59.66617        601.93602           1.37164      
    10994000         49.76037        611.92199           1.14392      
    10995000         59.86174        601.76531           1.37613      
    10996000         50.56421        611.19852           1.16240      
    10997000         55.99744        605.68139           1.28730      
    10998000         50.40898        611.28513           1.15883      
    10999000         54.23884        607.38098           1.24687      
    11000000         60.09548        601.45592           1.38151      
    11001000         46.54537        615.14636           1.07001      
    11002000         52.42755        609.32617           1.20523      
    11003000         58.28866        603.34108           1.33997      
    11004000         53.37341        608.26912           1.22697      
    11005000         54.33362        607.31935           1.24905      
    11006000         51.06573        610.62164           1.17392      
    11007000         55.60068        606.04229           1.27818      
    11008000         58.19422        603.40510           1.33780      
    11009000         57.11943        604.53659           1.31309      
    11010000         49.88304        611.83702           1.14674      
    11011000         57.94467        603.64987           1.33206      
    11012000         58.07163        603.56406           1.33498      
    11013000         50.20173        611.47476           1.15406      
    11014000         53.86087        607.68539           1.23818      
    11015000         49.62459        612.06049           1.14080      
    11016000         54.34048        607.33951           1.24921      
    11017000         55.67652        605.87778           1.27992      
    11018000         52.41425        609.20198           1.20493      
    11019000         53.87635        607.79575           1.23854      
    11020000         51.61848        610.04932           1.18663      
    11021000         52.27873        609.38181           1.20181      
    11022000         55.74118        605.85121           1.28141      
    11023000         51.67756        609.96792           1.18799      
    11024000         54.78042        606.81458           1.25932      
    11025000         55.77902        605.80273           1.28228      
    11026000         47.47478        614.21019           1.09137      
    11027000         56.86239        604.74646           1.30718      
    11028000         58.46307        603.09234           1.34398      
    11029000         60.70006        600.88956           1.39540      
    11030000         51.75444        609.85900           1.18976      
    11031000         61.14904        600.37095           1.40572      
    11032000         51.92848        609.67809           1.19376      
    11033000         52.56448        609.05197           1.20838      
    11034000         53.54074        608.06343           1.23082      
    11035000         52.89926        608.74334           1.21608      
    11036000         52.91835        608.71944           1.21651      
    11037000         57.20272        604.43148           1.31501      
    11038000         59.36133        602.23399           1.36463      
    11039000         60.10934        601.47825           1.38182      
    11040000         60.65300        600.89674           1.39432      
    11041000         47.98262        613.69407           1.10305      
    11042000         56.84848        604.73219           1.30686      
    11043000         50.33317        611.26113           1.15708      
    11044000         59.47483        602.08588           1.36724      
    11045000         53.17379        608.43536           1.22239      
    11046000         59.78162        601.68954           1.37429      
    11047000         57.14823        604.46299           1.31375      
    11048000         57.17030        604.36841           1.31426      
    11049000         50.53951        611.11417           1.16183      
    11050000         56.36469        605.20740           1.29574      
    11051000         56.58047        605.00805           1.30070      
    11052000         49.75759        611.85289           1.14385      
    11053000         65.94640        595.64173           1.51601      
    11054000         55.78329        605.83834           1.28237      
    11055000         49.93445        611.80608           1.14792      
    11056000         57.38979        604.25575           1.31931      
    11057000         49.70466        611.96331           1.14264      
    11058000         54.89571        606.79229           1.26197      
    11059000         60.46354        601.17920           1.38997      
    11060000         52.37916        609.29176           1.20412      
    11061000         52.40562        609.18722           1.20473      
    11062000         54.00993        607.65696           1.24161      
    11063000         59.80867        601.82942           1.37491      
    11064000         50.85462        610.81892           1.16907      
    11065000         55.04823        606.55138           1.26548      
    11066000         54.53584        607.04103           1.25370      
    11067000         56.95653        604.66519           1.30935      
    11068000         61.14752        600.44017           1.40569      
    11069000         53.32548        608.27535           1.22587      
    11070000         60.61358        600.96104           1.39342      
    11071000         49.87323        611.72121           1.14651      
    11072000         48.49394        613.18751           1.11480      
    11073000         49.52221        612.11535           1.13844      
    11074000         54.90873        606.69663           1.26227      
    11075000         51.71712        609.92925           1.18890      
    11076000         56.41782        605.21168           1.29696      
    11077000         53.34373        608.28100           1.22629      
    11078000         57.67161        603.91753           1.32578      
    11079000         59.63225        601.87870           1.37086      
    11080000         63.90111        597.61905           1.46899      
    11081000         53.96996        607.63143           1.24069      
    11082000         57.79867        603.78513           1.32871      
    11083000         58.51243        603.09876           1.34511      
    11084000         59.16120        602.46135           1.36003      
    11085000         57.33634        604.28805           1.31808      
    11086000         54.62400        607.02594           1.25572      
    11087000         55.58384        606.06843           1.27779      
    11088000         58.70622        602.89547           1.34957      
    11089000         53.38021        608.30664           1.22713      
    11090000         52.88083        608.71922           1.21565      
    11091000         53.88540        607.78504           1.23874      
    11092000         54.40816        607.22411           1.25076      
    11093000         56.74547        604.94564           1.30449      
    11094000         57.26947        604.38417           1.31654      
    11095000         59.96551        601.66981           1.37852      
    11096000         55.19029        606.52916           1.26874      
    11097000         55.88905        605.69306           1.28481      
    11098000         56.28071        605.33253           1.29381      
    11099000         64.46654        597.10088           1.48199      
    11100000         50.36683        611.31515           1.15786      
    11101000         65.73530        595.79393           1.51116      
    11102000         51.49284        610.15061           1.18374      
    11103000         51.66850        610.07058           1.18778      
    11104000         53.02689        608.56806           1.21901      
    11105000         47.80445        613.85205           1.09895      
    11106000         60.52950        601.03637           1.39148      
    11107000         61.68728        599.91314           1.41810      
    11108000         52.25694        609.37324           1.20131      
    11109000         55.18915        606.50736           1.26872      
    11110000         51.33047        610.37266           1.18001      
    11111000         58.27914        603.35806           1.33975      
    11112000         54.59789        607.05435           1.25512      
    11113000         50.58929        611.09085           1.16297      
    11114000         59.90724        601.80726           1.37718      
    11115000         57.21668        604.47354           1.31533      
    11116000         63.49122        598.02768           1.45957      
    11117000         56.73666        604.89094           1.30429      
    11118000         54.64784        607.03863           1.25627      
    11119000         56.33442        605.29984           1.29504      
    11120000         53.30374        608.47954           1.22537      
    11121000         48.41145        613.31699           1.11291      
    11122000         57.87293        603.82153           1.33041      
    11123000         61.65386        600.00258           1.41733      
    11124000         59.29091        602.35535           1.36301      
    11125000         60.71947        600.95198           1.39585      
    11126000         49.15334        612.56390           1.12996      
    11127000         51.17373        610.53914           1.17641      
    11128000         63.88263        597.74748           1.46857      
    11129000         43.80158        618.01168           1.00693      
    11130000         49.10323        612.66692           1.12881      
    11131000         50.11493        611.52464           1.15207      
    11132000         55.40530        606.24116           1.27369      
    11133000         55.30444        606.42141           1.27137      
    11134000         65.29006        596.31224           1.50092      
    11135000         57.57767        604.11405           1.32362      
    11136000         55.92704        605.76497           1.28568      
    11137000         50.58869        611.07727           1.16296      
    11138000         49.57037        612.05607           1.13955      
    11139000         62.64408        599.03807           1.44009      
    11140000         54.45722        607.23810           1.25189      
    11141000         50.62308        611.09295           1.16375      
    11142000         60.49158        601.15875           1.39061      
    11143000         57.23377        604.33105           1.31572      
    11144000         58.34916        603.33269           1.34136      
    11145000         64.52590        597.14926           1.48335      
    11146000         63.36097        598.23078           1.45657      
    11147000         50.15657        611.56146           1.15302      
    11148000         50.73613        610.94414           1.16635      
    11149000         52.53271        609.19067           1.20765      
    11150000         53.41006        608.30836           1.22782      
    11151000         55.15125        606.55314           1.26784      
    11152000         55.33197        606.38207           1.27200      
    11153000         56.07667        605.55180           1.28912      
    11154000         54.27650        607.34797           1.24774      
    11155000         52.19733        609.47745           1.19994      
    11156000         51.70720        610.00411           1.18867      
    11157000         50.25391        611.36218           1.15526      
    11158000         48.63698        613.03498           1.11809      
    11159000         53.43556        608.21552           1.22840      
    11160000         53.29610        608.33035           1.22520      
    11161000         57.57429        603.97285           1.32355      
    11162000         55.68304        605.98476           1.28007      
    11163000         60.21692        601.41100           1.38430      
    11164000         50.97410        610.74458           1.17182      
    11165000         61.99952        599.67766           1.42528      
    11166000         52.19245        609.54664           1.19983      
    11167000         56.84186        604.85888           1.30671      
    11168000         50.20980        611.51103           1.15425      
    11169000         50.00875        611.74987           1.14963      
    11170000         60.86644        600.75887           1.39923      
    11171000         56.36929        605.31155           1.29585      
    11172000         56.67661        604.95994           1.30291      
    11173000         55.36256        606.26272           1.27270      
    11174000         61.00323        600.58379           1.40237      
    11175000         52.13811        609.51619           1.19858      
    11176000         56.00815        605.56662           1.28754      
    11177000         49.83522        611.87216           1.14564      
    11178000         61.90935        599.62283           1.42320      
    11179000         53.86263        607.78484           1.23822      
    11180000         58.40285        603.20342           1.34259      
    11181000         59.16250        602.40284           1.36006      
    11182000         53.00980        608.65489           1.21862      
    11183000         59.45573        602.11223           1.36680      
    11184000         58.15007        603.53064           1.33678      
    11185000         59.70875        601.98809           1.37261      
    11186000         54.28212        607.39364           1.24786      
    11187000         62.15970        599.42075           1.42896      
    11188000         62.47541        599.10767           1.43622      
    11189000         51.23430        610.40711           1.17780      
    11190000         57.24498        604.37307           1.31598      
    11191000         49.01559        612.65357           1.12680      
    11192000         46.63210        614.98879           1.07200      
    11193000         51.96666        609.62915           1.19464      
    11194000         54.97623        606.62855           1.26382      
    11195000         56.08185        605.56628           1.28924      
    11196000         55.87326        605.81992           1.28444      
    11197000         55.63843        605.98063           1.27904      
    11198000         61.18982        600.34979           1.40666      
    11199000         52.53677        609.14894           1.20774      
    11200000         57.17719        604.46182           1.31442      
    11201000         56.55411        605.08680           1.30009      
    11202000         53.46916        608.20083           1.22918      
    11203000         62.49001        599.10563           1.43655      
    11204000         54.07794        607.55033           1.24317      
    11205000         42.62033        619.11995           0.97978      
    11206000         55.97983        605.64096           1.28689      
    11207000         61.96634        599.66301           1.42451      
    11208000         58.40908        603.19337           1.34274      
    11209000         62.00931        599.60160           1.42550      
    11210000         63.72671        597.87616           1.46498      
    11211000         60.22793        601.37577           1.38455      
    11212000         54.82285        606.76344           1.26030      
    11213000         54.36265        607.32350           1.24972      
    11214000         59.74616        601.81520           1.37348      
    11215000         51.67033        610.02579           1.18782      
    11216000         49.94189        611.78874           1.14809      
    11217000         53.15634        608.50164           1.22198      
    11218000         57.58815        604.04795           1.32387      
    11219000         57.47417        604.19312           1.32125      
    11220000         56.20546        605.46606           1.29208      
    11221000         51.74935        609.86120           1.18964      
    11222000         53.96729        607.56812           1.24063      
    11223000         55.47906        606.22141           1.27538      
    11224000         50.33007        611.37241           1.15701      
    11225000         56.96743        604.70176           1.30960      
    11226000         52.16332        609.47824           1.19916      
    11227000         45.89728        615.81223           1.05511      
    11228000         51.98715        609.68855           1.19511      
    11229000         55.85788        605.77685           1.28409      
    11230000         57.88169        603.77155           1.33061      
    11231000         52.65640        608.94956           1.21049      
    11232000         47.72684        613.94179           1.09717      
    11233000         57.82735        603.83322           1.32936      
    11234000         49.01437        612.71311           1.12677      
    11235000         51.90544        609.64913           1.19323      
    11236000         50.70656        610.98048           1.16567      
    11237000         52.01995        609.56254           1.19586      
    11238000         52.17449        609.52933           1.19941      
    11239000         58.23063        603.34624           1.33864      
    11240000         48.67311        612.98686           1.11892      
    11241000         54.30763        607.36657           1.24845      
    11242000         55.49593        606.10786           1.27577      
    11243000         59.06160        602.46156           1.35774      
    11244000         58.68919        602.89519           1.34918      
    11245000         57.62044        604.03046           1.32461      
    11246000         60.37331        601.23897           1.38789      
    11247000         60.24854        601.39147           1.38502      
    11248000         58.34673        603.25304           1.34130      
    11249000         62.02059        599.56290           1.42576      
    11250000         55.33170        606.31779           1.27199      
    11251000         56.66364        604.95387           1.30261      
    11252000         63.05466        598.52860           1.44953      
    11253000         54.54936        607.09275           1.25401      
    11254000         51.55597        610.09833           1.18519      
    11255000         56.08298        605.55104           1.28926      
    11256000         56.10033        605.50675           1.28966      
    11257000         51.73284        609.93607           1.18926      
    11258000         50.17078        611.44133           1.15335      
    11259000         49.57514        612.06283           1.13966      
    11260000         53.73589        607.91702           1.23531      
    11261000         60.20250        601.36062           1.38397      
    11262000         55.35665        606.19290           1.27257      
    11263000         55.68751        605.96128           1.28017      
    11264000         58.78531        602.87250           1.35139      
    11265000         61.53203        600.10344           1.41453      
    11266000         61.95290        599.62056           1.42420      
    11267000         59.77529        601.90767           1.37414      
    11268000         62.03936        599.61240           1.42619      
    11269000         56.78144        604.78288           1.30532      
    11270000         57.28905        604.28721           1.31699      
    11271000         54.77944        606.87724           1.25930      
    11272000         54.54282        607.03788           1.25386      
    11273000         55.35781        606.32639           1.27259      
    11274000         58.45576        603.15270           1.34381      
    11275000         49.16048        612.56158           1.13013      
    11276000         57.36137        604.25013           1.31865      
    11277000         52.68738        609.01627           1.21120      
    11278000         51.45073        610.21068           1.18278      
    11279000         53.01464        608.61683           1.21873      
    11280000         59.56564        602.05491           1.36933      
    11281000         57.34555        604.24208           1.31829      
    11282000         55.53652        606.04798           1.27670      
    11283000         50.09209        611.61159           1.15154      
    11284000         53.85652        607.77607           1.23808      
    11285000         54.80480        606.70791           1.25988      
    11286000         51.03132        610.56237           1.17313      
    11287000         61.03171        600.61428           1.40303      
    11288000         61.08742        600.43416           1.40431      
    11289000         58.59819        602.97237           1.34708      
    11290000         45.47831        616.17495           1.04548      
    11291000         52.90754        608.75987           1.21627      
    11292000         57.36692        604.25186           1.31878      
    11293000         55.03832        606.61124           1.26525      
    11294000         54.79366        606.78998           1.25962      
    11295000         58.67945        602.94565           1.34895      
    11296000         55.70780        605.85357           1.28064      
    11297000         57.19537        604.42048           1.31484      
    11298000         54.64227        606.99041           1.25614      
    11299000         60.55985        601.01201           1.39218      
    11300000         47.38991        614.25740           1.08942      
    11301000         50.17124        611.44967           1.15336      
    11302000         60.13414        601.46598           1.38239      
    11303000         57.04807        604.55194           1.31145      
    11304000         51.09105        610.54200           1.17451      
    11305000         48.16880        613.52139           1.10733      
    11306000         54.32756        607.23371           1.24891      
    11307000         53.28713        608.31084           1.22499      
    11308000         55.36909        606.29461           1.27285      
    11309000         49.87429        611.85622           1.14654      
    11310000         60.21447        601.40999           1.38424      
    11311000         50.19093        611.49911           1.15381      
    11312000         53.61065        608.08196           1.23243      
    11313000         53.51217        608.14251           1.23016      
    11314000         59.49063        602.12979           1.36760      
    11315000         53.02886        608.62201           1.21905      
    11316000         58.58694        602.99654           1.34683      
    11317000         57.01337        604.57145           1.31065      
    11318000         61.05412        600.49452           1.40354      
    11319000         52.15207        609.48824           1.19890      
    11320000         50.98905        610.69366           1.17216      
    11321000         61.10809        600.46234           1.40478      
    11322000         54.35229        607.30955           1.24948      
    11323000         55.73492        605.82673           1.28126      
    11324000         58.59770        603.03374           1.34707      
    11325000         52.67460        609.02118           1.21091      
    11326000         59.40883        602.30765           1.36572      
    11327000         55.03549        606.59668           1.26518      
    11328000         51.54449        610.08794           1.18493      
    11329000         49.56754        612.10716           1.13948      
    11330000         61.49690        600.07634           1.41372      
    11331000         61.78563        599.85795           1.42036      
    11332000         55.33230        606.32593           1.27201      
    11333000         56.21242        605.40011           1.29224      
    11334000         54.83817        606.82316           1.26065      
    11335000         51.28141        610.40539           1.17888      
    11336000         48.58063        613.10404           1.11680      
    11337000         58.96115        602.66832           1.35543      
    11338000         56.25018        605.33354           1.29311      
    11339000         52.33683        609.30989           1.20315      
    11340000         57.17403        604.43827           1.31435      
    11341000         53.64613        608.00463           1.23324      
    11342000         55.02220        606.61779           1.26488      
    11343000         63.69241        597.79799           1.46419      
    11344000         60.45937        601.14737           1.38987      
    11345000         56.05861        605.58536           1.28870      
    11346000         53.76286        607.87949           1.23593      
    11347000         55.82181        605.80331           1.28326      
    11348000         58.59497        603.01045           1.34701      
    11349000         64.17185        597.35956           1.47522      
    11350000         57.20311        604.45317           1.31501      
    11351000         50.28090        611.42675           1.15588      
    11352000         55.57284        606.00773           1.27754      
    11353000         56.00344        605.62719           1.28744      
    11354000         52.56221        609.07822           1.20833      
    11355000         54.51420        607.11854           1.25320      
    11356000         60.80190        600.79263           1.39774      
    11357000         52.38339        609.25359           1.20422      
    11358000         50.41284        611.24130           1.15892      
    11359000         59.23383        602.40542           1.36170      
    11360000         54.06048        607.56204           1.24277      
    11361000         56.00952        605.62993           1.28758      
    11362000         54.07853        607.52752           1.24318      
    11363000         58.22060        603.30956           1.33840      
    11364000         55.14762        606.45503           1.26776      
    11365000         47.25124        614.46737           1.08624      
    11366000         54.34361        607.20483           1.24928      
    11367000         54.30764        607.33297           1.24845      
    11368000         52.45495        609.23325           1.20586      
    11369000         46.37869        615.28463           1.06618      
    11370000         53.77779        607.89930           1.23627      
    11371000         57.72328        603.85686           1.32697      
    11372000         60.88258        600.65356           1.39960      
    11373000         53.27065        608.25561           1.22461      
    11374000         56.77637        604.81571           1.30520      
    11375000         55.98985        605.66000           1.28712      
    11376000         64.06255        597.41887           1.47270      
    11377000         53.34726        608.27765           1.22637      
    11378000         55.03929        606.56874           1.26527      
    11379000         58.17991        603.43110           1.33747      
    11380000         62.31546        599.32419           1.43254      
    11381000         56.87772        604.84860           1.30753      
    11382000         56.30577        605.33925           1.29439      
    11383000         57.39475        604.28181           1.31942      
    11384000         55.27402        606.45688           1.27067      
    11385000         55.94306        605.72626           1.28605      
    11386000         57.42638        604.21455           1.32015      
    11387000         52.87796        608.81341           1.21559      
    11388000         59.38448        602.27365           1.36516      
    11389000         52.31430        609.33681           1.20263      
    11390000         59.05409        602.57640           1.35757      
