    timestep      kinetic_energy  potential_energy kinetic_temperature
    11492000         48.54670        612.31825           1.11602      
    11493000         55.96320        604.90182           1.28651      
    11494000         51.19511        609.67254           1.17690      
    11495000         53.72954        607.13840           1.23516      
    11496000         52.91640        607.95144           1.21647      
    11497000         51.96285        608.90444           1.19455      
    11498000         52.89502        607.97209           1.21598      
    11499000         56.38426        604.48048           1.29619      
    11500000         49.11877        611.74625           1.12917      
    11501000         50.46286        610.40262           1.16007      
    11502000         50.70462        610.16239           1.16562      
    11503000         57.50367        603.35855           1.32192      
    11504000         53.66832        607.19588           1.23375      
    11505000         46.03715        614.83077           1.05833      
    11506000         56.89193        603.96920           1.30786      
    11507000         52.13157        608.73489           1.19843      
    11508000         60.65156        600.20971           1.39429      
    11509000         48.77391        612.09319           1.12124      
    11510000         55.98891        604.87638           1.28710      
    11511000         57.89620        602.96709           1.33095      
    11512000         59.60397        601.26265           1.37021      
    11513000         49.55487        611.31232           1.13919      
    11514000         56.89073        603.97501           1.30783      
    11515000         56.27657        604.58537           1.29371      
    11516000         60.12422        600.73641           1.38217      
    11517000         53.46397        607.39979           1.22906      
    11518000         54.55515        606.30987           1.25414      
    11519000         60.89758        599.96642           1.39994      
    11520000         53.63563        607.23188           1.23300      
    11521000         54.11284        606.75191           1.24397      
    11522000         49.41969        611.44783           1.13608      
    11523000         53.68391        607.18344           1.23411      
    11524000         53.69848        607.16727           1.23445      
    11525000         56.97492        603.88993           1.30977      
    11526000         53.92336        606.94698           1.23962      
    11527000         56.58191        604.28298           1.30073      
    11528000         50.68669        610.18225           1.16521      
    11529000         58.24916        602.61436           1.33906      
    11530000         47.48370        613.38537           1.09158      
    11531000         51.43975        609.42963           1.18252      
    11532000         55.61140        605.25505           1.27842      
    11533000         54.21798        606.64778           1.24639      
    11534000         54.82817        606.03668           1.26042      
    11535000         53.17229        607.69352           1.22235      
    11536000         63.12132        597.74152           1.45106      
    11537000         54.67102        606.19693           1.25681      
    11538000         54.35634        606.51149           1.24957      
    11539000         60.46818        600.39845           1.39007      
    11540000         60.18199        600.68143           1.38349      
    11541000         60.09382        600.77051           1.38147      
    11542000         57.54332        603.32166           1.32283      
    11543000         60.27696        600.58608           1.38568      
    11544000         55.78991        605.07494           1.28253      
    11545000         54.48918        606.37587           1.25262      
    11546000         57.28983        603.57545           1.31701      
    11547000         51.58780        609.27772           1.18593      
    11548000         51.18547        609.68133           1.17668      
    11549000         56.55759        604.30618           1.30017      
    11550000         61.16175        599.70266           1.40602      
    11551000         57.75956        603.10657           1.32781      
    11552000         60.75762        600.10573           1.39673      
    11553000         56.35848        604.50693           1.29560      
    11554000         59.04012        601.82444           1.35724      
    11555000         56.60635        604.25778           1.30130      
    11556000         62.37266        598.48923           1.43385      
    11557000         57.39725        603.46775           1.31948      
    11558000         55.01462        605.85073           1.26470      
    11559000         56.20904        604.65397           1.29216      
    11560000         61.56498        599.29840           1.41529      
    11561000         55.91234        604.95272           1.28534      
    11562000         56.62825        604.23605           1.30180      
    11563000         56.02221        604.84260           1.28787      
    11564000         58.35619        602.50746           1.34152      
    11565000         58.66254        602.20354           1.34856      
    11566000         58.69969        602.16679           1.34942      
    11567000         58.24517        602.62104           1.33897      
    11568000         59.43500        601.43171           1.36632      
    11569000         59.52460        601.34202           1.36838      
    11570000         53.86009        607.00729           1.23816      
    11571000         58.27996        602.58643           1.33977      
    11572000         57.39550        603.47011           1.31944      
    11573000         59.73582        601.12771           1.37324      
    11574000         57.07818        603.78798           1.31214      
    11575000         52.29443        608.57250           1.20217      
    11576000         54.49515        606.37128           1.25276      
    11577000         53.75470        607.11191           1.23574      
    11578000         56.87657        603.98775           1.30751      
    11579000         58.21901        602.64346           1.33837      
    11580000         54.67092        606.19433           1.25680      
    11581000         55.25306        605.61208           1.27019      
    11582000         50.30356        610.56328           1.15640      
    11583000         55.60862        605.25857           1.27836      
    11584000         61.18307        599.68199           1.40651      
    11585000         60.69591        600.16739           1.39531      
    11586000         58.53565        602.32912           1.34565      
    11587000         56.07245        604.79300           1.28902      
    11588000         54.08179        606.78289           1.24326      
    11589000         61.04168        599.82097           1.40326      
    11590000         56.03834        604.82822           1.28824      
    11591000         51.86990        608.99628           1.19241      
    11592000         51.35627        609.50883           1.18060      
    11593000         53.12338        607.73895           1.22123      
    11594000         57.56013        603.30073           1.32322      
    11595000         49.47146        611.39219           1.13727      
    11596000         56.32404        604.53977           1.29481      
    11597000         53.48484        607.38066           1.22954      
    11598000         56.81879        604.04409           1.30618      
    11599000         56.68007        604.18332           1.30299      
    11600000         56.42393        604.44076           1.29710      
    11601000         56.43597        604.42846           1.29738      
    11602000         48.57900        612.29063           1.11676      
    11603000         59.68151        601.18485           1.37199      
    11604000         53.52012        607.34545           1.23035      
    11605000         61.95654        598.90751           1.42429      
    11606000         55.65740        605.20875           1.27948      
    11607000         56.35343        604.51058           1.29548      
    11608000         56.47131        604.39228           1.29819      
    11609000         57.04966        603.81377           1.31149      
    11610000         51.56919        609.29903           1.18550      
    11611000         53.81493        607.05009           1.23712      
    11612000         54.30366        606.56296           1.24836      
    11613000         59.31899        601.54650           1.36365      
    11614000         60.03015        600.83309           1.38000      
    11615000         57.51355        603.35111           1.32215      
    11616000         55.07210        605.79260           1.26603      
    11617000         59.59374        601.27140           1.36997      
    11618000         55.43258        605.43474           1.27431      
    11619000         59.27084        601.59157           1.36255      
    11620000         54.24310        606.62366           1.24697      
    11621000         52.37441        608.49129           1.20401      
    11622000         58.87845        601.98608           1.35353      
    11623000         55.71876        605.14667           1.28089      
    11624000         57.46486        603.40006           1.32103      
    11625000         62.54256        598.32099           1.43776      
    11626000         61.16891        599.69445           1.40618      
    11627000         53.40058        607.46582           1.22760      
    11628000         60.13708        600.72663           1.38246      
    11629000         58.46100        602.40289           1.34393      
    11630000         52.70819        608.15818           1.21168      
    11631000         54.15283        606.71241           1.24489      
    11632000         51.18754        609.68124           1.17673      
    11633000         60.92478        599.93877           1.40057      
    11634000         50.00072        610.86707           1.14944      
    11635000         45.59800        615.27141           1.04823      
    11636000         58.34897        602.51265           1.34136      
    11637000         54.37271        606.49005           1.24995      
    11638000         54.90859        605.95525           1.26227      
    11639000         40.92344        619.94757           0.94077      
    11640000         53.48616        607.37695           1.22957      
    11641000         53.23571        607.62918           1.22381      
    11642000         51.82549        609.04172           1.19139      
    11643000         56.75787        604.10644           1.30478      
    11644000         53.70806        607.15647           1.23467      
    11645000         52.38204        608.48453           1.20418      
    11646000         49.93822        610.92666           1.14801      
    11647000         50.42654        610.44082           1.15923      
    11648000         52.45597        608.41092           1.20588      
    11649000         54.52242        606.34373           1.25339      
    11650000         50.52296        610.34363           1.16145      
    11651000         54.33237        606.53388           1.24902      
    11652000         59.74114        601.12305           1.37336      
    11653000         54.96892        605.89633           1.26365      
    11654000         49.33960        611.52664           1.13424      
    11655000         55.76001        605.10487           1.28184      
    11656000         51.36193        609.50506           1.18073      
    11657000         54.49980        606.36099           1.25287      
    11658000         58.78715        602.07824           1.35143      
    11659000         54.53599        606.32927           1.25370      
    11660000         47.99979        612.86796           1.10344      
    11661000         49.48310        611.38647           1.13754      
    11662000         49.94824        610.91864           1.14824      
    11663000         52.01198        608.85307           1.19568      
    11664000         54.30295        606.56097           1.24834      
    11665000         50.43422        610.43176           1.15941      
    11666000         55.26016        605.60279           1.27035      
    11667000         55.60988        605.25527           1.27839      
    11668000         58.31456        602.54961           1.34056      
    11669000         56.34202        604.52106           1.29522      
    11670000         55.35926        605.50354           1.27263      
    11671000         57.33763        603.52726           1.31811      
    11672000         55.56545        605.29872           1.27737      
    11673000         57.14347        603.72015           1.31364      
    11674000         56.92111        603.94192           1.30853      
    11675000         59.21217        601.64916           1.36120      
    11676000         55.72901        605.13596           1.28113      
    11677000         46.41723        614.44998           1.06706      
    11678000         63.07751        597.78388           1.45006      
    11679000         58.10619        602.75832           1.33577      
    11680000         48.97793        611.88939           1.12593      
    11681000         41.52447        619.34324           0.95459      
    11682000         44.72768        616.14135           1.02822      
    11683000         55.19514        605.66911           1.26885      
    11684000         55.84581        605.01858           1.28381      
    11685000         59.31949        601.54445           1.36367      
    11686000         55.79793        605.06947           1.28271      
    11687000         58.54982        602.31603           1.34597      
    11688000         55.49939        605.36662           1.27585      
    11689000         60.72941        600.13270           1.39608      
    11690000         51.62177        609.24550           1.18671      
    11691000         58.57017        602.29425           1.34644      
    11692000         62.35341        598.51071           1.43341      
    11693000         64.77604        596.08613           1.48910      
    11694000         55.36320        605.50115           1.27272      
    11695000         54.59108        606.27517           1.25497      
    11696000         56.96280        603.90085           1.30949      
    11697000         56.30792        604.56001           1.29443      
    11698000         57.86558        602.99837           1.33024      
    11699000         59.89085        600.97344           1.37680      
    11700000         46.92878        613.93959           1.07882      
    11701000         60.86574        599.99899           1.39921      
    11702000         57.48708        603.37761           1.32154      
    11703000         55.33711        605.53019           1.27212      
    11704000         64.81346        596.04907           1.48996      
    11705000         58.25747        602.60776           1.33925      
    11706000         55.47208        605.39477           1.27522      
    11707000         58.58095        602.28528           1.34669      
    11708000         57.04837        603.81557           1.31146      
    11709000         60.58472        600.27631           1.39275      
    11710000         49.83910        611.02778           1.14573      
    11711000         51.09357        609.77206           1.17456      
    11712000         48.84979        612.01696           1.12298      
    11713000         48.13030        612.73552           1.10644      
    11714000         48.20153        612.66347           1.10808      
    11715000         47.67404        613.18916           1.09595      
    11716000         45.72451        615.13900           1.05114      
    11717000         51.24929        609.61357           1.17814      
    11718000         50.98924        609.87652           1.17217      
    11719000         49.34560        611.52358           1.13438      
    11720000         54.52394        606.34270           1.25342      
    11721000         59.54707        601.31427           1.36890      
    11722000         47.60654        613.25923           1.09440      
    11723000         49.27729        611.59001           1.13281      
    11724000         56.43499        604.43132           1.29736      
    11725000         48.66157        612.20519           1.11866      
    11726000         58.76382        602.09698           1.35089      
    11727000         53.73410        607.12865           1.23527      
    11728000         51.75872        609.10720           1.18986      
    11729000         53.25706        607.60626           1.22430      
    11730000         56.12660        604.73710           1.29027      
    11731000         57.05689        603.80618           1.31165      
    11732000         54.18628        606.67916           1.24566      
    11733000         58.30148        602.56101           1.34026      
    11734000         55.17408        605.69357           1.26837      
    11735000         53.96221        606.90422           1.24051      
    11736000         54.62743        606.23814           1.25580      
    11737000         51.40327        609.46141           1.18168      
    11738000         65.19518        595.66637           1.49874      
    11739000         63.49555        597.36912           1.45967      
    11740000         59.25124        601.61480           1.36210      
    11741000         64.70381        596.15982           1.48744      
    11742000         57.33769        603.52760           1.31811      
    11743000         63.03290        597.82968           1.44903      
    11744000         47.97203        612.89592           1.10281      
    11745000         57.95488        602.91162           1.33230      
    11746000         55.11248        605.75292           1.26695      
    11747000         52.90483        607.96505           1.21620      
    11748000         52.13497        608.72991           1.19850      
    11749000         58.16659        602.69640           1.33716      
    11750000         54.63217        606.23483           1.25591      
    11751000         58.50473        602.36066           1.34494      
    11752000         52.43260        608.43513           1.20535      
    11753000         60.14562        600.71719           1.38266      
    11754000         51.73079        609.13718           1.18921      
    11755000         53.44848        607.41670           1.22870      
    11756000         56.85063        604.01197           1.30691      
    11757000         57.22644        603.63790           1.31555      
    11758000         47.78049        613.08619           1.09840      
    11759000         56.12919        604.73611           1.29033      
    11760000         57.45675        603.40683           1.32084      
    11761000         57.12865        603.73365           1.31330      
    11762000         60.87050        599.98867           1.39932      
    11763000         56.37793        604.48522           1.29604      
    11764000         58.07726        602.78603           1.33511      
    11765000         53.71340        607.15036           1.23479      
    11766000         55.08002        605.78291           1.26621      
    11767000         51.46207        609.40192           1.18304      
    11768000         57.03727        603.82143           1.31120      
    11769000         55.27689        605.58258           1.27073      
    11770000         55.13652        605.72603           1.26751      
    11771000         52.66237        608.20233           1.21063      
    11772000         52.05377        608.80974           1.19664      
    11773000         53.42042        607.44442           1.22806      
    11774000         47.89887        612.96856           1.10112      
    11775000         56.47450        604.38617           1.29826      
    11776000         50.98873        609.87087           1.17215      
    11777000         53.54733        607.31584           1.23097      
    11778000         52.87332        607.99103           1.21548      
    11779000         54.71353        606.14740           1.25778      
    11780000         44.69674        616.17140           1.02751      
    11781000         56.56027        604.29819           1.30024      
    11782000         52.94629        607.91659           1.21716      
    11783000         54.72782        606.13510           1.25811      
    11784000         50.65338        610.21041           1.16445      
    11785000         48.76354        612.10271           1.12100      
    11786000         48.27021        612.59358           1.10966      
    11787000         55.07232        605.78974           1.26603      
    11788000         58.03102        602.83268           1.33405      
    11789000         56.32797        604.53599           1.29490      
    11790000         56.14421        604.71964           1.29067      
    11791000         55.15875        605.70448           1.26802      
    11792000         56.11059        604.75421           1.28990      
    11793000         53.59697        607.26949           1.23211      
    11794000         56.19159        604.67401           1.29176      
    11795000         53.36261        607.50308           1.22673      
    11796000         58.51724        602.34658           1.34522      
    11797000         57.52731        603.33773           1.32247      
    11798000         58.01513        602.85007           1.33368      
    11799000         56.32319        604.54354           1.29479      
    11800000         56.75172        604.11523           1.30464      
    11801000         53.20658        607.66019           1.22314      
    11802000         50.15367        610.71255           1.15296      
    11803000         58.77011        602.09427           1.35104      
    11804000         55.85033        605.01405           1.28392      
    11805000         55.98908        604.87427           1.28711      
    11806000         56.65031        604.21266           1.30231      
    11807000         61.42814        599.43266           1.41214      
    11808000         55.13075        605.73315           1.26737      
    11809000         59.64972        601.21486           1.37126      
    11810000         50.04440        610.82168           1.15045      
    11811000         48.07362        612.79179           1.10514      
    11812000         53.63968        607.22597           1.23310      
    11813000         55.87972        604.98641           1.28459      
    11814000         55.47101        605.39514           1.27520      
    11815000         50.13668        610.72982           1.15257      
    11816000         57.27781        603.58790           1.31673      
    11817000         57.42543        603.43957           1.32012      
    11818000         56.77608        604.08948           1.30520      
    11819000         58.79094        602.07401           1.35152      
    11820000         53.84506        607.02097           1.23782      
    11821000         62.58561        598.27924           1.43875      
    11822000         58.63082        602.23541           1.34783      
    11823000         58.44327        602.42144           1.34352      
    11824000         53.76192        607.10158           1.23591      
    11825000         56.63822        604.22626           1.30203      
    11826000         56.47407        604.38868           1.29825      
    11827000         57.98215        602.87811           1.33292      
    11828000         50.34032        610.52561           1.15725      
    11829000         48.63323        612.23093           1.11801      
    11830000         48.49873        612.36580           1.11491      
    11831000         52.42908        608.43467           1.20527      
    11832000         42.13578        618.73085           0.96864      
    11833000         53.38029        607.48237           1.22713      
    11834000         49.81578        611.04932           1.14519      
    11835000         43.92690        616.93806           1.00981      
    11836000         59.46230        601.39603           1.36695      
    11837000         51.81275        609.05260           1.19110      
    11838000         49.52041        611.34541           1.13840      
    11839000         54.22210        606.64006           1.24649      
    11840000         48.75405        612.11183           1.12078      
    11841000         56.94917        603.91138           1.30918      
    11842000         57.49546        603.36540           1.32173      
    11843000         49.42073        611.44425           1.13611      
    11844000         49.03424        611.83040           1.12722      
    11845000         51.03052        609.83131           1.17312      
    11846000         47.30602        613.55698           1.08749      
    11847000         49.56780        611.29522           1.13949      
    11848000         57.04806        603.81234           1.31145      
    11849000         44.78645        616.07998           1.02957      
    11850000         47.27656        613.59003           1.08682      
    11851000         47.67290        613.19364           1.09593      
    11852000         56.00159        604.86050           1.28739      
    11853000         54.47736        606.38725           1.25235      
    11854000         55.03353        605.83216           1.26514      
    11855000         59.21462        601.64817           1.36126      
    11856000         46.18187        614.68555           1.06165      
    11857000         57.34768        603.51703           1.31834      
    11858000         55.81682        605.04903           1.28315      
    11859000         61.51870        599.34649           1.41422      
    11860000         53.32530        607.54089           1.22587      
    11861000         55.71787        605.14776           1.28087      
    11862000         61.02032        599.84469           1.40277      
    11863000         56.76559        604.10052           1.30496      
    11864000         60.55284        600.31343           1.39202      
    11865000         58.34329        602.52284           1.34123      
    11866000         54.05766        606.80681           1.24270      
    11867000         53.35645        607.50882           1.22658      
    11868000         55.18425        605.68107           1.26860      
    11869000         51.88004        608.98520           1.19264      
    11870000         48.97152        611.89414           1.12578      
    11871000         58.62702        602.23561           1.34775      
    11872000         55.28382        605.58130           1.27089      
    11873000         54.99944        605.86488           1.26435      
    11874000         58.77884        602.08368           1.35124      
    11875000         59.83403        601.02684           1.37549      
    11876000         56.39081        604.47265           1.29634      
    11877000         59.52492        601.33739           1.36839      
    11878000         51.70041        609.16756           1.18852      
    11879000         51.61959        609.24545           1.18666      
    11880000         56.32297        604.54164           1.29478      
    11881000         51.86300        609.00370           1.19225      
    11882000         52.15337        608.71005           1.19893      
    11883000         53.79110        607.06924           1.23658      
    11884000         53.26555        607.59864           1.22450      
    11885000         59.49781        601.36557           1.36777      
    11886000         53.91518        606.94995           1.23943      
    11887000         58.53362        602.33047           1.34560      
    11888000         53.25120        607.61566           1.22417      
    11889000         55.55771        605.30700           1.27719      
    11890000         58.49740        602.36586           1.34477      
    11891000         60.86072        600.00091           1.39910      
    11892000         52.55919        608.30695           1.20826      
    11893000         59.26748        601.59570           1.36247      
    11894000         56.56498        604.30141           1.30034      
    11895000         55.62856        605.23801           1.27882      
    11896000         49.80824        611.05915           1.14502      
    11897000         53.54386        607.32399           1.23089      
    11898000         58.82443        602.03958           1.35229      
    11899000         54.14054        606.72615           1.24461      
    11900000         56.95684        603.90672           1.30935      
    11901000         52.65662        608.20934           1.21050      
    11902000         54.55669        606.30966           1.25418      
    11903000         62.09472        598.76888           1.42746      
    11904000         54.03625        606.82997           1.24221      
    11905000         62.80298        598.06200           1.44375      
    11906000         59.21656        601.64823           1.36130      
    11907000         55.34678        605.52030           1.27234      
    11908000         58.50096        602.36747           1.34485      
    11909000         53.93232        606.93345           1.23982      
    11910000         61.53931        599.32435           1.41470      
    11911000         59.18913        601.67657           1.36067      
    11912000         57.55623        603.30801           1.32313      
    11913000         62.08932        598.77437           1.42734      
    11914000         58.42102        602.44317           1.34301      
    11915000         56.38137        604.48426           1.29612      
    11916000         52.38801        608.48053           1.20432      
    11917000         55.87639        604.99031           1.28451      
    11918000         62.83970        598.02375           1.44459      
    11919000         60.92341        599.94189           1.40054      
    11920000         62.16730        598.69613           1.42913      
    11921000         60.36464        600.49984           1.38769      
    11922000         65.19634        595.66594           1.49877      
    11923000         54.24638        606.62143           1.24704      
    11924000         63.29995        597.56265           1.45517      
    11925000         56.23399        604.63034           1.29274      
    11926000         53.23792        607.62779           1.22386      
    11927000         60.11005        600.74986           1.38184      
    11928000         51.50681        609.36090           1.18406      
    11929000         52.90773        607.95855           1.21627      
    11930000         44.03100        616.83962           1.01221      
    11931000         58.24838        602.61695           1.33904      
    11932000         61.89908        598.96404           1.42297      
    11933000         55.18901        605.67798           1.26871      
    11934000         56.25359        604.61225           1.29319      
    11935000         51.64586        609.22020           1.18726      
    11936000         56.20892        604.65637           1.29216      
    11937000         57.82532        603.03894           1.32932      
    11938000         56.06052        604.80442           1.28875      
    11939000         49.05526        611.81034           1.12771      
    11940000         46.18656        614.68122           1.06176      
    11941000         51.38950        609.47816           1.18137      
    11942000         53.05072        607.81755           1.21956      
    11943000         59.69099        601.17406           1.37221      
    11944000         56.79056        604.07362           1.30553      
    11945000         49.67399        611.19043           1.14193      
    11946000         53.59612        607.26810           1.23209      
    11947000         54.25879        606.60646           1.24733      
    11948000         52.06002        608.80496           1.19678      
    11949000         50.78727        610.07867           1.16752      
    11950000         50.56906        610.29700           1.16251      
    11951000         57.04044        603.82282           1.31127      
    11952000         46.97257        613.89219           1.07983      
    11953000         51.73129        609.13306           1.18923      
    11954000         55.60148        605.26261           1.27820      
    11955000         55.58210        605.28491           1.27775      
    11956000         56.01852        604.84863           1.28778      
    11957000         61.09524        599.76854           1.40449      
    11958000         56.30252        604.56116           1.29431      
    11959000         60.74793        600.11464           1.39650      
    11960000         54.95886        605.90598           1.26342      
    11961000         56.18575        604.67822           1.29163      
    11962000         58.18520        602.68034           1.33759      
    11963000         61.57867        599.28621           1.41560      
    11964000         56.77456        604.09169           1.30516      
    11965000         54.74622        606.11991           1.25853      
    11966000         57.16490        603.70207           1.31414      
    11967000         60.78955        600.07469           1.39746      
    11968000         62.00514        598.85674           1.42541      
    11969000         57.28876        603.57772           1.31698      
    11970000         57.04086        603.82381           1.31128      
    11971000         61.41485        599.44967           1.41184      
    11972000         57.81027        603.05495           1.32897      
    11973000         62.14104        598.72468           1.42853      
    11974000         53.73301        607.13277           1.23524      
    11975000         56.82892        604.03751           1.30641      
    11976000         53.22620        607.64151           1.22359      
    11977000         59.05073        601.81550           1.35749      
    11978000         55.45767        605.40644           1.27489      
    11979000         57.86628        602.99865           1.33026      
    11980000         58.05224        602.80851           1.33453      
    11981000         55.91729        604.94699           1.28546      
    11982000         52.73272        608.13251           1.21225      
    11983000         51.80376        609.06253           1.19089      
    11984000         54.95398        605.91445           1.26331      
    11985000         59.29603        601.57063           1.36313      
    11986000         53.50160        607.36361           1.22992      
    11987000         49.37806        611.48935           1.13513      
    11988000         57.50894        603.35522           1.32204      
    11989000         56.23795        604.62780           1.29283      
    11990000         51.91573        608.94805           1.19346      
    11991000         52.21629        608.64990           1.20037      
    11992000         53.71642        607.14608           1.23486      
    11993000         55.07214        605.79418           1.26603      
    11994000         52.07929        608.78468           1.19723      
    11995000         52.85275        608.01419           1.21501      
    11996000         54.01487        606.85163           1.24172      
    11997000         53.07875        607.78925           1.22020      
    11998000         57.68482        603.17986           1.32609      
    11999000         54.34334        606.52072           1.24927      
    12000000         50.52310        610.34492           1.16145      
    12001000         55.82951        605.03714           1.28344      
    12002000         54.24662        606.61785           1.24705      
    12003000         56.75852        604.10392           1.30479      
    12004000         50.44138        610.42509           1.15957      
    12005000         52.48590        608.37912           1.20657      
    12006000         55.61038        605.25312           1.27840      
    12007000         55.48389        605.38106           1.27549      
    12008000         60.47702        600.38262           1.39028      
    12009000         52.55152        608.31294           1.20808      
    12010000         57.31198        603.55121           1.31752      
    12011000         56.96792        603.89673           1.30961      
    12012000         50.19114        610.67628           1.15382      
    12013000         56.55099        604.31443           1.30002      
    12014000         56.98911        603.87688           1.31009      
    12015000         62.35635        598.50583           1.43348      
    12016000         47.81580        613.05134           1.09921      
    12017000         50.61429        610.25093           1.16355      
    12018000         48.17068        612.69758           1.10737      
    12019000         54.79954        606.06648           1.25976      
    12020000         54.07896        606.78653           1.24319      
    12021000         57.01565        603.85157           1.31070      
    12022000         54.93715        605.92921           1.26292      
    12023000         62.51202        598.35215           1.43706      
    12024000         56.85165        604.01501           1.30693      
    12025000         60.05765        600.80837           1.38064      
    12026000         56.54463        604.32342           1.29988      
    12027000         51.47572        609.39148           1.18335      
    12028000         64.72825        596.13455           1.48801      
    12029000         60.47255        600.39189           1.39017      
    12030000         54.64515        606.22180           1.25621      
    12031000         59.58939        601.27729           1.36987      
    12032000         62.74437        598.12192           1.44240      
    12033000         58.72795        602.13744           1.35007      
    12034000         61.55205        599.31279           1.41499      
    12035000         56.34647        604.52014           1.29532      
    12036000         57.79090        603.07622           1.32853      
    12037000         58.74863        602.11796           1.35054      
    12038000         64.95763        595.90577           1.49328      
    12039000         55.50528        605.36111           1.27598      
    12040000         53.70267        607.16536           1.23454      
    12041000         58.30784        602.55502           1.34041      
    12042000         58.63123        602.23321           1.34784      
    12043000         55.03626        605.82968           1.26520      
    12044000         59.57628        601.28849           1.36957      
    12045000         53.33286        607.52845           1.22604      
    12046000         49.60609        611.26013           1.14037      
    12047000         51.66435        609.19856           1.18769      
    12048000         55.19509        605.66904           1.26885      
    12049000         53.31265        607.55006           1.22558      
    12050000         54.31738        606.54899           1.24868      
    12051000         58.68344        602.18182           1.34904      
    12052000         57.03286        603.83334           1.31110      
    12053000         45.75371        615.11369           1.05181      
    12054000         50.57765        610.28865           1.16270      
    12055000         53.56301        607.30403           1.23133      
    12056000         59.17587        601.68973           1.36036      
    12057000         56.02820        604.83707           1.28800      
    12058000         55.83628        605.02765           1.28359      
    12059000         54.37491        606.48990           1.25000      
    12060000         51.69194        609.17346           1.18832      
    12061000         54.03555        606.83277           1.24220      
    12062000         45.79701        615.07160           1.05280      
    12063000         54.95528        605.91086           1.26334      
    12064000         56.73793        604.12476           1.30432      
    12065000         55.37790        605.48920           1.27306      
    12066000         52.69888        608.16742           1.21147      
    12067000         57.76478        603.09876           1.32793      
    12068000         60.45032        600.41360           1.38966      
    12069000         50.84908        610.01712           1.16894      
    12070000         51.76600        609.09889           1.19002      
    12071000         56.32644        604.53790           1.29486      
    12072000         56.62129        604.24241           1.30164      
    12073000         59.48832        601.37313           1.36755      
    12074000         49.65271        611.21384           1.14144      
    12075000         54.00701        606.85748           1.24154      
    12076000         49.67830        611.18821           1.14203      
    12077000         52.48101        608.38492           1.20646      
    12078000         54.22884        606.63514           1.24664      
    12079000         62.32831        598.53390           1.43283      
    12080000         63.43719        597.42271           1.45833      
    12081000         49.31532        611.55067           1.13369      
    12082000         59.00337        601.85934           1.35640      
    12083000         54.02971        606.83403           1.24206      
    12084000         52.21242        608.65295           1.20029      
    12085000         49.71478        611.15120           1.14287      
    12086000         52.77365        608.09012           1.21319      
    12087000         58.88229        601.97684           1.35362      
    12088000         54.40749        606.45407           1.25075      
    12089000         54.53228        606.33017           1.25362      
    12090000         53.24875        607.61587           1.22411      
    12091000         59.10668        601.75425           1.35877      
    12092000         54.20819        606.65522           1.24617      
    12093000         47.30875        613.55994           1.08756      
    12094000         54.32275        606.54233           1.24880      
    12095000         52.36867        608.49796           1.20388      
    12096000         47.06700        613.80080           1.08200      
    12097000         54.34712        606.51805           1.24936      
    12098000         56.29577        604.56984           1.29416      
    12099000         44.37250        616.49641           1.02006      
    12100000         52.51708        608.34913           1.20729      
    12101000         63.78851        597.07554           1.46640      
    12102000         52.67122        608.19440           1.21083      
    12103000         60.56836        600.29414           1.39238      
    12104000         55.77420        605.09120           1.28217      
    12105000         53.10884        607.75698           1.22089      
    12106000         57.43491        603.43296           1.32034      
    12107000         58.67209        602.19512           1.34878      
    12108000         62.14955        598.71691           1.42873      
    12109000         57.68945        603.17740           1.32619      
    12110000         54.08555        606.78252           1.24335      
    12111000         57.65068        603.21510           1.32530      
    12112000         58.35424        602.51303           1.34148      
    12113000         56.02134        604.84695           1.28785      
    12114000         54.31965        606.54562           1.24873      
    12115000         51.74209        609.12325           1.18947      
    12116000         51.22002        609.64677           1.17747      
    12117000         63.81830        597.04659           1.46709      
    12118000         57.62685        603.23853           1.32476      
    12119000         52.62734        608.23978           1.20982      
    12120000         51.60427        609.26243           1.18631      
    12121000         59.45281        601.41181           1.36673      
    12122000         60.85610        600.00553           1.39899      
    12123000         61.24901        599.61725           1.40802      
    12124000         51.45124        609.41567           1.18279      
    12125000         47.65811        613.21132           1.09559      
